match_id,game_time,placement,level,gold_left,augments,traits,units
NA1_5277947762,2025-05-01 01:49:13.200000+00:00,5,8,1,[],"['TFT14_Divinicorp-3', 'TFT14_Overlord-1', 'TFT14_Strong-1', 'TFT14_Vanguard-3']","['TFT14_Vi (2★)', 'TFT14_Rhaast (2★)', 'TFT14_Skarner (3★)', 'TFT14_Braum (3★)', 'TFT14_Senna (2★)', 'TFT14_Jarvan (2★)', 'TFT14_Leona (1★)', 'TFT14_Renekton (2★)']"
NA1_5277896034,2025-05-01 00:37:57.097000+00:00,4,9,2,[],"['TFT14_BallisTek-3', 'TFT14_Bruiser-3', 'TFT14_Divinicorp-1', 'TFT14_Techie-1']","['TFT14_DrMundo (2★)', 'TFT14_KogMaw (2★)', 'TFT14_Darius (2★)', 'TFT14_Mordekaiser (2★)', 'TFT14_Fiddlesticks (2★)', 'TFT14_Gragas (2★)', 'TFT14_Chogath (2★)', 'TFT14_Urgot (1★)', 'TFT14_Kobuko (2★)']"
NA1_5277875973,2025-05-01 00:07:29.588000+00:00,8,8,10,[],"['TFT14_Armorclad-2', 'TFT14_Bruiser-1', 'TFT14_Cyberboss-3', 'TFT14_EdgeRunner-1', 'TFT14_Techie-1']","['TFT14_Jax (3★)', 'TFT14_Poppy (3★)', 'TFT14_Veigar (3★)', 'TFT14_Illaoi (3★)', 'TFT14_Mordekaiser (1★)', 'TFT14_Sejuani (2★)', 'TFT14_Ziggs (2★)', 'TFT14_Kobuko (1★)']"
NA1_5277845229,2025-04-30 23:17:51.850000+00:00,2,8,0,[],"['TFT14_Armorclad-1', 'TFT14_Divinicorp-1', 'TFT14_EdgeRunner-1', 'TFT14_Strong-1', 'TFT14_Suits-2', 'TFT14_Swift-1']","['TFT14_Jax (3★)', 'TFT14_LeBlanc (2★)', 'TFT14_Draven (3★)', 'TFT14_Senna (2★)', 'TFT14_Galio (3★)', 'TFT14_Zed (2★)', 'TFT14_Sejuani (2★)', 'TFT14_Zeri (2★)']"
NA1_5277730526,2025-04-30 19:24:52.543000+00:00,1,9,7,[],"['TFT14_Armorclad-1', 'TFT14_Divinicorp-2', 'TFT14_EdgeRunner-1', 'TFT14_Overlord-1', 'TFT14_Strong-1', 'TFT14_Suits-3', 'TFT14_Swift-1']","['TFT14_Vi (2★)', 'TFT14_LeBlanc (2★)', 'TFT14_Draven (3★)', 'TFT14_Senna (2★)', 'TFT14_Mordekaiser (1★)', 'TFT14_Galio (3★)', 'TFT14_Zed (2★)', 'TFT14_Sejuani (2★)', 'TFT14_Zeri (2★)', 'TFT14_Renekton (2★)']"
NA1_5277716701,2025-04-30 18:49:15.235000+00:00,5,8,2,[],"['TFT14_BallisTek-1', 'TFT14_Cutter-1', 'TFT14_Divinicorp-4', 'TFT14_Vanguard-2']","['TFT14_Morgana (2★)', 'TFT14_Rhaast (3★)', 'TFT14_Skarner (2★)', 'TFT14_Braum (2★)', 'TFT14_Jarvan (2★)', 'TFT14_Gragas (2★)', 'TFT14_Vex (2★)', 'TFT14_Urgot (1★)']"
NA1_5277704439,2025-04-30 18:17:08.468000+00:00,5,8,1,[],"['TFT14_BallisTek-2', 'TFT14_Bruiser-3', 'TFT14_Divinicorp-1', 'TFT14_Techie-1']","['TFT14_Alistar (2★)', 'TFT14_KogMaw (2★)', 'TFT14_Darius (1★)', 'TFT14_Mordekaiser (2★)', 'TFT14_Fiddlesticks (2★)', 'TFT14_Gragas (2★)', 'TFT14_Chogath (2★)', 'TFT14_Kobuko (2★)']"
NA1_5277244495,2025-04-29 23:31:10.027000+00:00,8,7,22,[],"['TFT14_BallisTek-1', 'TFT14_Bruiser-3', 'TFT14_Divinicorp-1', 'TFT14_Techie-1']","['TFT14_DrMundo (2★)', 'TFT14_Alistar (2★)', 'TFT14_Darius (2★)', 'TFT14_Mordekaiser (2★)', 'TFT14_Fiddlesticks (3★)', 'TFT14_Gragas (2★)', 'TFT14_Chogath (2★)']"
NA1_5276410595,2025-04-28 14:31:26.488000+00:00,5,8,2,[],"['TFT14_Armorclad-1', 'TFT14_EdgeRunner-3', 'TFT14_Marksman-1', 'TFT14_Swift-1']","['TFT14_Kindred (1★)', 'TFT14_Jax (2★)', 'TFT14_Jhin (2★)', 'TFT14_Naafiri (2★)', 'TFT14_Varus (1★)', 'TFT14_Mordekaiser (2★)', 'TFT14_Sejuani (1★)', 'TFT14_Leona (2★)', 'TFT14_Zeri (2★)']"
NA1_5276393810,2025-04-28 12:51:01.155000+00:00,5,9,0,[],"['TFT14_Bruiser-1', 'TFT14_Controller-2', 'TFT14_Cyberboss-1', 'TFT14_Divinicorp-2', 'TFT14_StreetDemon-2', 'TFT14_Virus-1']","['TFT14_Morgana (2★)', 'TFT14_Ekko (2★)', 'TFT14_Gragas (2★)', 'TFT14_Neeko (2★)', 'TFT14_Brand (2★)', 'TFT14_Ziggs (2★)', 'TFT14_Samira (2★)', 'TFT14_Zac (2★)', 'TFT14_Kobuko (2★)']"
NA1_5276176888,2025-04-28 03:38:52.018000+00:00,1,9,11,[],"['TFT14_Bruiser-1', 'TFT14_Immortal-3', 'TFT14_Marksman-1', 'TFT14_Techie-1', 'TFT14_Vanguard-1', 'TFT14_ViegoUniqueTrait-1', 'TFT14_Virus-1']","['TFT14_Alistar (2★)', 'TFT14_Mordekaiser (2★)', 'TFT14_Jarvan (2★)', 'TFT14_Xayah (2★)', 'TFT14_Annie (2★)', 'TFT14_Leona (2★)', 'TFT14_Aphelios (2★)', 'TFT14_Zac (2★)', 'TFT14_Viego (2★)', 'TFT14_Garen (2★)']"
NA1_5275361742,2025-04-27 01:48:19.592000+00:00,1,9,1,[],"['TFT14_Armorclad-2', 'TFT14_Divinicorp-2', 'TFT14_EdgeRunner-1', 'TFT14_Netgod-1', 'TFT14_Overlord-1', 'TFT14_Strong-1', 'TFT14_Suits-1', 'TFT14_Swift-1']","['TFT14_Jax (2★)', 'TFT14_Draven (3★)', 'TFT14_Senna (2★)', 'TFT14_Galio (3★)', 'TFT14_Zed (2★)', 'TFT14_Zed (2★)', 'TFT14_Sejuani (2★)', 'TFT14_Zeri (2★)', 'TFT14_Renekton (2★)', 'TFT14_Garen (2★)']"
NA1_5275340343,2025-04-27 01:16:20.981000+00:00,6,7,39,[],"['TFT14_Armorclad-1', 'TFT14_EdgeRunner-1', 'TFT14_HotRod-2', 'TFT14_Marksman-1', 'TFT14_Supercharge-1', 'TFT14_Thirsty-1']","['TFT14_NidaleeCougar (3★)', 'TFT14_Kindred (3★)', 'TFT14_Jax (2★)', 'TFT14_Shyvana (3★)', 'TFT14_Jhin (3★)', 'TFT14_Naafiri (2★)', 'TFT14_Elise (2★)', 'TFT14_SummonLevel4 (4★)']"
NA1_5275318767,2025-04-27 00:42:03.142000+00:00,6,8,0,[],"['TFT14_Bruiser-1', 'TFT14_Divinicorp-3', 'TFT14_Mob-2', 'TFT14_Thirsty-2', 'TFT14_Vanguard-1']","['TFT14_Morgana (2★)', 'TFT14_TwistedFate (1★)', 'TFT14_Darius (2★)', 'TFT14_Rhaast (2★)', 'TFT14_Braum (2★)', 'TFT14_Gragas (2★)', 'TFT14_MissFortune (2★)', 'TFT14_Aurora (1★)']"
NA1_5274563255,2025-04-25 23:23:10.163000+00:00,1,10,3,[],"['TFT14_Armorclad-1', 'TFT14_Bruiser-1', 'TFT14_Controller-1', 'TFT14_Cyberboss-3', 'TFT14_Techie-3', 'TFT14_ViegoUniqueTrait-1', 'TFT14_Virus-1']","['TFT14_Zyra (2★)', 'TFT14_Poppy (3★)', 'TFT14_Veigar (3★)', 'TFT14_Shyvana (2★)', 'TFT14_Mordekaiser (2★)', 'TFT14_Brand (2★)', 'TFT14_Ziggs (3★)', 'TFT14_Zac (2★)', 'TFT14_Kobuko (2★)', 'TFT14_Viego (2★)', 'TFT14_Gragas (2★)']"
NA1_5274409019,2025-04-25 18:08:29.561000+00:00,5,8,9,[],"['TFT14_Armorclad-1', 'TFT14_EdgeRunner-2', 'TFT14_HotRod-2', 'TFT14_Marksman-1', 'TFT14_Supercharge-1', 'TFT14_Swift-1', 'TFT14_Techie-1', 'TFT14_Thirsty-1']","['TFT14_NidaleeCougar (3★)', 'TFT14_Kindred (3★)', 'TFT14_Shyvana (3★)', 'TFT14_Jhin (3★)', 'TFT14_Naafiri (2★)', 'TFT14_Elise (2★)', 'TFT14_Mordekaiser (2★)', 'TFT14_Sejuani (1★)', 'TFT14_SummonLevel4 (4★)']"
NA1_5274394099,2025-04-25 17:28:56.200000+00:00,6,9,3,[],"['TFT14_Bruiser-3', 'TFT14_Divinicorp-3', 'TFT14_Overlord-1', 'TFT14_Strong-1']","['TFT14_DrMundo (4★)', 'TFT14_Alistar (2★)', 'TFT14_Darius (2★)', 'TFT14_Senna (2★)', 'TFT14_Mordekaiser (2★)', 'TFT14_Gragas (2★)', 'TFT14_Chogath (2★)', 'TFT14_Renekton (1★)', 'TFT14_Aurora (2★)']"
NA1_5274313390,2025-04-25 11:55:53.643000+00:00,2,9,5,[],"['TFT14_Armorclad-1', 'TFT14_Bruiser-1', 'TFT14_Divinicorp-3', 'TFT14_Mob-2', 'TFT14_Overlord-1', 'TFT14_Swift-1', 'TFT14_Vanguard-1']","['TFT14_Shaco (2★)', 'TFT14_KogMaw (2★)', 'TFT14_TwistedFate (3★)', 'TFT14_Darius (3★)', 'TFT14_Rhaast (2★)', 'TFT14_Braum (2★)', 'TFT14_Gragas (2★)', 'TFT14_MissFortune (2★)', 'TFT14_Renekton (2★)']"
NA1_5273888975,2025-04-24 22:25:01.189000+00:00,2,8,67,[],"['TFT14_Armorclad-2', 'TFT14_Divinicorp-1', 'TFT14_EdgeRunner-1', 'TFT14_HotRod-2', 'TFT14_Marksman-1', 'TFT14_Overlord-1', 'TFT14_Thirsty-1']","['TFT14_NidaleeCougar (3★)', 'TFT14_Kindred (3★)', 'TFT14_Jax (2★)', 'TFT14_Shyvana (3★)', 'TFT14_Jhin (3★)', 'TFT14_Elise (3★)', 'TFT14_Sejuani (2★)', 'TFT14_Renekton (1★)', 'TFT14_SummonLevel4 (4★)']"
NA1_5273868317,2025-04-24 21:47:24.710000+00:00,3,9,0,[],"['TFT14_BallisTek-2', 'TFT14_Bruiser-3', 'TFT14_Divinicorp-1', 'TFT14_Techie-1']","['TFT14_DrMundo (2★)', 'TFT14_Darius (2★)', 'TFT14_Skarner (1★)', 'TFT14_Mordekaiser (2★)', 'TFT14_Fiddlesticks (3★)', 'TFT14_Gragas (2★)', 'TFT14_Chogath (2★)', 'TFT14_Urgot (2★)', 'TFT14_Kobuko (2★)']"
NA1_5273845044,2025-04-24 20:53:37.024000+00:00,1,9,4,[],"['TFT14_Armorclad-2', 'TFT14_Divinicorp-1', 'TFT14_EdgeRunner-1', 'TFT14_HotRod-2', 'TFT14_Marksman-1', 'TFT14_Netgod-1', 'TFT14_Overlord-1', 'TFT14_Thirsty-1']","['TFT14_NidaleeCougar (2★)', 'TFT14_Kindred (2★)', 'TFT14_Jax (2★)', 'TFT14_Shyvana (3★)', 'TFT14_Jhin (3★)', 'TFT14_Elise (3★)', 'TFT14_Sejuani (2★)', 'TFT14_Renekton (1★)', 'TFT14_Garen (2★)', 'TFT14_SummonLevel4 (4★)']"
NA1_5273828997,2025-04-24 20:13:08.008000+00:00,1,9,7,[],"['TFT14_Bruiser-2', 'TFT14_Divinicorp-1', 'TFT14_Immortal-3', 'TFT14_Techie-1', 'TFT14_ViegoUniqueTrait-1', 'TFT14_Virus-1']","['TFT14_Alistar (2★)', 'TFT14_Mordekaiser (2★)', 'TFT14_Jarvan (2★)', 'TFT14_Gragas (2★)', 'TFT14_Annie (2★)', 'TFT14_Chogath (2★)', 'TFT14_Aphelios (3★)', 'TFT14_Zac (1★)', 'TFT14_Viego (2★)', 'TFT14_Viego (1★)']"
NA1_5273813080,2025-04-24 19:45:42.162000+00:00,3,8,5,[],"['TFT14_Bruiser-1', 'TFT14_Divinicorp-1', 'TFT14_Immortal-3', 'TFT14_Overlord-1', 'TFT14_Techie-1', 'TFT14_ViegoUniqueTrait-1', 'TFT14_Virus-1']","['TFT14_Alistar (2★)', 'TFT14_Mordekaiser (2★)', 'TFT14_Jarvan (2★)', 'TFT14_Annie (2★)', 'TFT14_Aphelios (2★)', 'TFT14_Zac (1★)', 'TFT14_Renekton (1★)', 'TFT14_Viego (2★)', 'TFT14_Sejuani (1★)']"
NA1_5273472689,2025-04-24 03:39:38.546000+00:00,5,8,0,[],"['TFT14_AnimaSquad-2', 'TFT14_Divinicorp-1', 'TFT14_Marksman-1', 'TFT14_Vanguard-2']","['TFT14_Sylas (2★)', 'TFT14_Rhaast (2★)', 'TFT14_Illaoi (2★)', 'TFT14_Braum (2★)', 'TFT14_Xayah (2★)', 'TFT14_Leona (2★)', 'TFT14_Aphelios (2★)', 'TFT14_Aurora (1★)']"
NA1_5273442762,2025-04-24 03:02:06.593000+00:00,3,10,0,[],"['TFT14_Bruiser-1', 'TFT14_Controller-4', 'TFT14_Cyberboss-1', 'TFT14_StreetDemon-2', 'TFT14_Supercharge-1', 'TFT14_Techie-2', 'TFT14_ViegoUniqueTrait-1']","['TFT14_Zyra (2★)', 'TFT14_Ekko (2★)', 'TFT14_Mordekaiser (1★)', 'TFT14_Yuumi (1★)', 'TFT14_Neeko (2★)', 'TFT14_Brand (2★)', 'TFT14_Ziggs (2★)', 'TFT14_Samira (2★)', 'TFT14_Kobuko (2★)', 'TFT14_Viego (2★)', 'TFT14_Neeko (2★)']"
NA1_5273410594,2025-04-24 02:24:59.356000+00:00,5,8,1,[],"['TFT14_Armorclad-1', 'TFT14_Divinicorp-1', 'TFT14_HotRod-2', 'TFT14_Marksman-1', 'TFT14_Thirsty-3']","['TFT14_Morgana (1★)', 'TFT14_NidaleeCougar (2★)', 'TFT14_Kindred (2★)', 'TFT14_Shyvana (3★)', 'TFT14_Jhin (3★)', 'TFT14_Illaoi (3★)', 'TFT14_Elise (2★)', 'TFT14_MissFortune (1★)', 'TFT14_SummonLevel2 (3★)']"
NA1_5273383660,2025-04-24 01:53:11.888000+00:00,5,8,0,[],"['TFT14_Armorclad-1', 'TFT14_EdgeRunner-1', 'TFT14_Netgod-1', 'TFT14_Supercharge-4']","['TFT14_NidaleeCougar (2★)', 'TFT14_Jax (2★)', 'TFT14_Naafiri (2★)', 'TFT14_Yuumi (2★)', 'TFT14_Sejuani (1★)', 'TFT14_Annie (2★)', 'TFT14_Samira (1★)', 'TFT14_Garen (1★)']"
NA1_5273296344,2025-04-23 23:45:17.885000+00:00,2,9,4,[],"['TFT14_Bruiser-1', 'TFT14_Cutter-1', 'TFT14_Divinicorp-5', 'TFT14_Strong-1', 'TFT14_Thirsty-1', 'TFT14_Virus-1']","['TFT14_DrMundo (2★)', 'TFT14_Morgana (2★)', 'TFT14_Rhaast (2★)', 'TFT14_Senna (2★)', 'TFT14_Gragas (2★)', 'TFT14_Vex (2★)', 'TFT14_Zac (2★)', 'TFT14_Urgot (2★)', 'TFT14_Aurora (1★)']"
NA1_5273278477,2025-04-23 23:16:09.112000+00:00,7,8,1,[],"['TFT14_Armorclad-1', 'TFT14_Divinicorp-1', 'TFT14_EdgeRunner-2', 'TFT14_Marksman-1', 'TFT14_Techie-1', 'TFT14_Thirsty-1']","['TFT14_Kindred (2★)', 'TFT14_Jax (2★)', 'TFT14_Shyvana (2★)', 'TFT14_Jhin (2★)', 'TFT14_Naafiri (2★)', 'TFT14_Naafiri (2★)', 'TFT14_Varus (2★)', 'TFT14_Mordekaiser (1★)']"
NA1_5273245253,2025-04-23 22:16:41.598000+00:00,3,9,1,[],"['TFT14_AnimaSquad-3', 'TFT14_Armorclad-1', 'TFT14_Marksman-1', 'TFT14_Thirsty-1', 'TFT14_Vanguard-1']","['TFT14_Sylas (2★)', 'TFT14_Jhin (1★)', 'TFT14_Vayne (2★)', 'TFT14_Illaoi (3★)', 'TFT14_Yuumi (2★)', 'TFT14_Xayah (2★)', 'TFT14_Sejuani (1★)', 'TFT14_Leona (2★)', 'TFT14_Aurora (1★)']"
NA1_5273225716,2025-04-23 21:38:22.031000+00:00,1,10,9,[],"['TFT14_Bruiser-1', 'TFT14_Divinicorp-2', 'TFT14_Immortal-3', 'TFT14_Marksman-1', 'TFT14_Techie-1', 'TFT14_ViegoUniqueTrait-1', 'TFT14_Virus-1']","['TFT14_Alistar (2★)', 'TFT14_Graves (2★)', 'TFT14_Rhaast (2★)', 'TFT14_Mordekaiser (2★)', 'TFT14_Xayah (2★)', 'TFT14_Annie (3★)', 'TFT14_Aphelios (3★)', 'TFT14_Zac (2★)', 'TFT14_Viego (2★)', 'TFT14_Viego (2★)', 'TFT14_Sejuani (2★)']"
NA1_5273214259,2025-04-23 21:04:00.859000+00:00,5,8,10,[],"['TFT14_BallisTek-1', 'TFT14_Cutter-1', 'TFT14_Divinicorp-2', 'TFT14_Immortal-1', 'TFT14_Strong-2', 'TFT14_Vanguard-1']","['TFT14_Vayne (3★)', 'TFT14_Graves (3★)', 'TFT14_Rhaast (2★)', 'TFT14_Skarner (2★)', 'TFT14_Senna (1★)', 'TFT14_Jarvan (2★)', 'TFT14_Zed (1★)', 'TFT14_Urgot (2★)']"
NA1_5270678011,2025-04-20 01:40:49.118000+00:00,7,8,18,[],"['TFT14_Bruiser-2', 'TFT14_Immortal-3', 'TFT14_Strong-1', 'TFT14_Techie-1', 'TFT14_ViegoUniqueTrait-1']","['TFT14_DrMundo (2★)', 'TFT14_Alistar (2★)', 'TFT14_Mordekaiser (2★)', 'TFT14_Jarvan (2★)', 'TFT14_Annie (2★)', 'TFT14_Chogath (2★)', 'TFT14_Aphelios (2★)', 'TFT14_Viego (1★)', 'TFT14_Rhaast (2★)']"
NA1_5269798876,2025-04-18 21:46:53.356000+00:00,1,9,2,[],"['TFT14_Divinicorp-2', 'TFT14_Strong-1', 'TFT14_Suits-1', 'TFT14_Swift-1', 'TFT14_Vanguard-2']","['TFT14_Kindred (2★)', 'TFT14_Vi (2★)', 'TFT14_Rhaast (2★)', 'TFT14_Braum (3★)', 'TFT14_Draven (3★)', 'TFT14_Senna (2★)', 'TFT14_Jarvan (3★)', 'TFT14_Galio (2★)', 'TFT14_Aurora (1★)']"
NA1_5269776783,2025-04-18 21:09:31.221000+00:00,4,9,1,[],"['TFT14_AnimaSquad-3', 'TFT14_Immortal-1', 'TFT14_Marksman-1', 'TFT14_Vanguard-1', 'TFT14_ViegoUniqueTrait-1']","['TFT14_Sylas (2★)', 'TFT14_Illaoi (3★)', 'TFT14_Yuumi (2★)', 'TFT14_Xayah (2★)', 'TFT14_Leona (2★)', 'TFT14_Leona (2★)', 'TFT14_Aphelios (2★)', 'TFT14_Aurora (1★)', 'TFT14_Viego (2★)', 'TFT14_Chogath (2★)']"
NA1_5269755663,2025-04-18 20:35:00.253000+00:00,4,9,2,[],"['TFT14_Armorclad-1', 'TFT14_BallisTek-1', 'TFT14_Bruiser-1', 'TFT14_Cutter-1', 'TFT14_Divinicorp-2', 'TFT14_EdgeRunner-1', 'TFT14_Netgod-1', 'TFT14_Overlord-1', 'TFT14_Techie-1', 'TFT14_ViegoUniqueTrait-1']","['TFT14_Mordekaiser (1★)', 'TFT14_Vex (2★)', 'TFT14_Sejuani (1★)', 'TFT14_Chogath (2★)', 'TFT14_Renekton (1★)', 'TFT14_Garen (2★)', 'TFT14_Urgot (2★)', 'TFT14_Aurora (2★)', 'TFT14_Viego (1★)']"
NA1_5269687768,2025-04-18 18:19:47.558000+00:00,4,9,2,[],"['TFT14_Bruiser-3', 'TFT14_Cutter-2', 'TFT14_Divinicorp-2', 'TFT14_Immortal-1']","['TFT14_Alistar (3★)', 'TFT14_Darius (3★)', 'TFT14_Graves (3★)', 'TFT14_Varus (1★)', 'TFT14_Mordekaiser (2★)', 'TFT14_Gragas (2★)', 'TFT14_Vex (1★)', 'TFT14_Chogath (1★)', 'TFT14_Kobuko (2★)']"
NA1_5269658312,2025-04-18 17:13:30.755000+00:00,6,9,0,[],"['TFT14_Bruiser-3', 'TFT14_Divinicorp-1', 'TFT14_Immortal-1', 'TFT14_Supercharge-1']","['TFT14_Alistar (2★)', 'TFT14_Darius (2★)', 'TFT14_Mordekaiser (1★)', 'TFT14_Gragas (2★)', 'TFT14_Annie (2★)', 'TFT14_Chogath (2★)', 'TFT14_Chogath (2★)', 'TFT14_Samira (1★)', 'TFT14_Kobuko (2★)']"
NA1_5269645848,2025-04-18 16:37:08.384000+00:00,2,9,18,[],"['TFT14_Bruiser-1', 'TFT14_Divinicorp-1', 'TFT14_Immortal-3', 'TFT14_Strong-1', 'TFT14_Vanguard-1', 'TFT14_ViegoUniqueTrait-1', 'TFT14_Virus-1']","['TFT14_DrMundo (2★)', 'TFT14_Alistar (3★)', 'TFT14_Graves (2★)', 'TFT14_Rhaast (2★)', 'TFT14_Jarvan (3★)', 'TFT14_Annie (3★)', 'TFT14_Aphelios (2★)', 'TFT14_Zac (2★)', 'TFT14_Viego (2★)', 'TFT14_Aurora (2★)']"
NA1_5269145584,2025-04-17 23:38:34.045000+00:00,8,7,1,[],"['TFT14_Armorclad-1', 'TFT14_Controller-1', 'TFT14_StreetDemon-1']","['TFT14_Zyra (1★)', 'TFT14_DrMundo (2★)', 'TFT14_Poppy (2★)', 'TFT14_Ekko (1★)', 'TFT14_LeBlanc (1★)', 'TFT14_Skarner (1★)', 'TFT14_Illaoi (1★)']"
NA1_5268959400,2025-04-17 17:07:01.189000+00:00,2,9,1,[],"['TFT14_Armorclad-2', 'TFT14_Bruiser-1', 'TFT14_EdgeRunner-3', 'TFT14_HotRod-2', 'TFT14_Marksman-1', 'TFT14_Supercharge-1', 'TFT14_Swift-1', 'TFT14_Techie-1', 'TFT14_Thirsty-1']","['TFT14_NidaleeCougar (2★)', 'TFT14_Kindred (2★)', 'TFT14_Jax (2★)', 'TFT14_Shyvana (2★)', 'TFT14_Jhin (2★)', 'TFT14_Naafiri (3★)', 'TFT14_Elise (2★)', 'TFT14_Mordekaiser (2★)', 'TFT14_Sejuani (2★)', 'TFT14_Zeri (2★)', 'TFT14_SummonLevel4 (4★)']"
