match_id,game_time,placement,level,gold_left,augments,traits,units
NA1_5277775023,2025-04-30 20:57:51.736000+00:00,1,9,11,[],"['TFT14_Armorclad-1', 'TFT14_Bruiser-1', 'TFT14_Cutter-1', 'TFT14_Divinicorp-4', 'TFT14_EdgeRunner-1', 'TFT14_Overlord-1', 'TFT14_Techie-1', 'TFT14_Thirsty-1', 'TFT14_ViegoUniqueTrait-1']","['TFT14_Morgana (2★)', 'TFT14_Varus (2★)', 'TFT14_Mordekaiser (2★)', 'TFT14_Gragas (2★)', 'TFT14_Vex (2★)', 'TFT14_Sejuani (2★)', 'TFT14_Renekton (1★)', 'TFT14_Aurora (1★)', 'TFT14_Viego (2★)']"
NA1_5277758477,2025-04-30 20:21:55.027000+00:00,2,9,5,[],"['TFT14_Bruiser-1', 'TFT14_Controller-3', 'TFT14_Cyberboss-1', 'TFT14_StreetDemon-3', 'TFT14_Techie-1']","['TFT14_Zyra (2★)', 'TFT14_DrMundo (1★)', 'TFT14_Ekko (2★)', 'TFT14_Jinx (2★)', 'TFT14_Yuumi (1★)', 'TFT14_Neeko (2★)', 'TFT14_Brand (1★)', 'TFT14_Ziggs (2★)', 'TFT14_Kobuko (2★)']"
NA1_5277694698,2025-04-30 17:42:52.628000+00:00,8,8,0,[],"['TFT14_Bruiser-1', 'TFT14_Controller-1', 'TFT14_StreetDemon-3', 'TFT14_Techie-1']","['TFT14_Zyra (2★)', 'TFT14_DrMundo (2★)', 'TFT14_Ekko (2★)', 'TFT14_Jinx (2★)', 'TFT14_Rengar (2★)', 'TFT14_Neeko (2★)', 'TFT14_Brand (1★)', 'TFT14_Kobuko (1★)']"
NA1_5277685335,2025-04-30 17:07:30.855000+00:00,5,8,0,[],"['TFT14_Bruiser-1', 'TFT14_Controller-1', 'TFT14_StreetDemon-3', 'TFT14_Techie-1', 'TFT14_ViegoUniqueTrait-1']","['TFT14_Zyra (2★)', 'TFT14_DrMundo (2★)', 'TFT14_Ekko (2★)', 'TFT14_Jinx (2★)', 'TFT14_Rengar (2★)', 'TFT14_Neeko (2★)', 'TFT14_Brand (2★)', 'TFT14_Viego (1★)', 'TFT14_Darius (2★)']"
NA1_5277674490,2025-04-30 16:33:24.415000+00:00,7,7,32,[],"['TFT14_Bruiser-1', 'TFT14_Divinicorp-2', 'TFT14_Mob-2', 'TFT14_Swift-1', 'TFT14_Vanguard-1']","['TFT14_TwistedFate (3★)', 'TFT14_Darius (3★)', 'TFT14_Rhaast (3★)', 'TFT14_Braum (2★)', 'TFT14_Draven (3★)', 'TFT14_Gragas (2★)', 'TFT14_MissFortune (1★)']"
NA1_5275648685,2025-04-27 08:57:18.891000+00:00,6,9,3,[],"['TFT14_Armorclad-1', 'TFT14_Bruiser-1', 'TFT14_Cutter-1', 'TFT14_Divinicorp-4', 'TFT14_EdgeRunner-1', 'TFT14_Overlord-1', 'TFT14_Techie-1', 'TFT14_Thirsty-1', 'TFT14_ViegoUniqueTrait-1']","['TFT14_Morgana (2★)', 'TFT14_Varus (2★)', 'TFT14_Mordekaiser (2★)', 'TFT14_Gragas (2★)', 'TFT14_Vex (1★)', 'TFT14_Sejuani (2★)', 'TFT14_Renekton (1★)', 'TFT14_Aurora (2★)', 'TFT14_Viego (1★)']"
NA1_5275637976,2025-04-27 08:20:27.838000+00:00,5,7,12,[],"['TFT14_AnimaSquad-1', 'TFT14_Armorclad-1', 'TFT14_Controller-1', 'TFT14_Suits-2', 'TFT14_Vanguard-1']","['TFT14_Vi (3★)', 'TFT14_LeBlanc (3★)', 'TFT14_Illaoi (3★)', 'TFT14_Galio (3★)', 'TFT14_Yuumi (3★)', 'TFT14_Zed (2★)', 'TFT14_Leona (1★)']"
NA1_5275618643,2025-04-27 07:37:42.497000+00:00,1,10,1,[],"['TFT14_Armorclad-1', 'TFT14_EdgeRunner-3', 'TFT14_Immortal-1', 'TFT14_Marksman-1', 'TFT14_Swift-1', 'TFT14_Techie-1', 'TFT14_Thirsty-1', 'TFT14_ViegoUniqueTrait-1']","['TFT14_Kindred (2★)', 'TFT14_Jax (2★)', 'TFT14_Jhin (2★)', 'TFT14_Naafiri (2★)', 'TFT14_Varus (2★)', 'TFT14_Mordekaiser (2★)', 'TFT14_Sejuani (2★)', 'TFT14_Zeri (2★)', 'TFT14_Aurora (1★)', 'TFT14_Viego (1★)']"
NA1_5275599893,2025-04-27 06:57:21.992000+00:00,3,8,2,[],"['TFT14_Armorclad-1', 'TFT14_Bruiser-1', 'TFT14_Divinicorp-1', 'TFT14_EdgeRunner-1', 'TFT14_HotRod-1', 'TFT14_Marksman-1', 'TFT14_Supercharge-1', 'TFT14_Techie-1', 'TFT14_Thirsty-1']","['TFT14_NidaleeCougar (3★)', 'TFT14_Shyvana (2★)', 'TFT14_Jhin (2★)', 'TFT14_Naafiri (3★)', 'TFT14_Elise (3★)', 'TFT14_Mordekaiser (2★)', 'TFT14_Gragas (2★)', 'TFT14_Sejuani (2★)', 'TFT14_SummonLevel2 (3★)']"
NA1_5275575580,2025-04-27 06:17:41.623000+00:00,4,8,5,[],"['TFT14_AnimaSquad-1', 'TFT14_Immortal-3', 'TFT14_Marksman-1', 'TFT14_Supercharge-1', 'TFT14_Vanguard-1', 'TFT14_ViegoUniqueTrait-1', 'TFT14_Virus-1']","['TFT14_Jarvan (2★)', 'TFT14_Yuumi (2★)', 'TFT14_Xayah (2★)', 'TFT14_Annie (2★)', 'TFT14_Leona (2★)', 'TFT14_Aphelios (2★)', 'TFT14_Zac (1★)', 'TFT14_Viego (1★)', 'TFT14_Gragas (2★)']"
