match_id,game_time,placement,level,gold_left,augments,traits,units
NA1_5277828607,2025-04-30 22:47:30.857000+00:00,1,8,12,[],"['TFT14_AnimaSquad-1', 'TFT14_Divinicorp-2', 'TFT14_Immortal-1', 'TFT14_Strong-2', 'TFT14_Vanguard-2', 'TFT14_ViegoUniqueTrait-1']","['TFT14_Sylas (2★)', 'TFT14_Vayne (3★)', 'TFT14_Rhaast (2★)', 'TFT14_Senna (3★)', 'TFT14_Jarvan (3★)', 'TFT14_Zed (2★)', 'TFT14_Leona (1★)', 'TFT14_Viego (1★)']"
NA1_5277808622,2025-04-30 22:05:01.213000+00:00,1,9,6,[],"['TFT14_BallisTek-1', 'TFT14_Bruiser-1', 'TFT14_Cutter-1', 'TFT14_Divinicorp-7', 'TFT14_Overlord-1', 'TFT14_Strong-1', 'TFT14_Vanguard-1']","['TFT14_Morgana (1★)', 'TFT14_Rhaast (2★)', 'TFT14_Senna (2★)', 'TFT14_Jarvan (2★)', 'TFT14_Gragas (1★)', 'TFT14_Vex (2★)', 'TFT14_Chogath (1★)', 'TFT14_Renekton (2★)', 'TFT14_Urgot (2★)']"
NA1_5277793175,2025-04-30 21:29:07.892000+00:00,6,9,4,[],"['TFT14_Bruiser-1', 'TFT14_Controller-2', 'TFT14_Cyberboss-1', 'TFT14_StreetDemon-3', 'TFT14_Techie-1']","['TFT14_Zyra (2★)', 'TFT14_DrMundo (1★)', 'TFT14_Ekko (2★)', 'TFT14_Jinx (2★)', 'TFT14_Neeko (2★)', 'TFT14_Brand (2★)', 'TFT14_Ziggs (2★)', 'TFT14_Samira (1★)', 'TFT14_Kobuko (1★)']"
NA1_5277775023,2025-04-30 20:57:51.736000+00:00,1,9,11,[],"['TFT14_Armorclad-1', 'TFT14_Bruiser-1', 'TFT14_Cutter-1', 'TFT14_Divinicorp-4', 'TFT14_EdgeRunner-1', 'TFT14_Overlord-1', 'TFT14_Techie-1', 'TFT14_Thirsty-1', 'TFT14_ViegoUniqueTrait-1']","['TFT14_Morgana (2★)', 'TFT14_Varus (2★)', 'TFT14_Mordekaiser (2★)', 'TFT14_Gragas (2★)', 'TFT14_Vex (2★)', 'TFT14_Sejuani (2★)', 'TFT14_Renekton (1★)', 'TFT14_Aurora (1★)', 'TFT14_Viego (2★)']"
NA1_5277758477,2025-04-30 20:21:55.027000+00:00,2,9,5,[],"['TFT14_Bruiser-1', 'TFT14_Controller-3', 'TFT14_Cyberboss-1', 'TFT14_StreetDemon-3', 'TFT14_Techie-1']","['TFT14_Zyra (2★)', 'TFT14_DrMundo (1★)', 'TFT14_Ekko (2★)', 'TFT14_Jinx (2★)', 'TFT14_Yuumi (1★)', 'TFT14_Neeko (2★)', 'TFT14_Brand (1★)', 'TFT14_Ziggs (2★)', 'TFT14_Kobuko (2★)']"
NA1_5277694698,2025-04-30 17:42:52.628000+00:00,8,8,0,[],"['TFT14_Bruiser-1', 'TFT14_Controller-1', 'TFT14_StreetDemon-3', 'TFT14_Techie-1']","['TFT14_Zyra (2★)', 'TFT14_DrMundo (2★)', 'TFT14_Ekko (2★)', 'TFT14_Jinx (2★)', 'TFT14_Rengar (2★)', 'TFT14_Neeko (2★)', 'TFT14_Brand (1★)', 'TFT14_Kobuko (1★)']"
NA1_5277685335,2025-04-30 17:07:30.855000+00:00,5,8,0,[],"['TFT14_Bruiser-1', 'TFT14_Controller-1', 'TFT14_StreetDemon-3', 'TFT14_Techie-1', 'TFT14_ViegoUniqueTrait-1']","['TFT14_Zyra (2★)', 'TFT14_DrMundo (2★)', 'TFT14_Ekko (2★)', 'TFT14_Jinx (2★)', 'TFT14_Rengar (2★)', 'TFT14_Neeko (2★)', 'TFT14_Brand (2★)', 'TFT14_Viego (1★)', 'TFT14_Darius (2★)']"
NA1_5277674490,2025-04-30 16:33:24.415000+00:00,7,7,32,[],"['TFT14_Bruiser-1', 'TFT14_Divinicorp-2', 'TFT14_Mob-2', 'TFT14_Swift-1', 'TFT14_Vanguard-1']","['TFT14_TwistedFate (3★)', 'TFT14_Darius (3★)', 'TFT14_Rhaast (3★)', 'TFT14_Braum (2★)', 'TFT14_Draven (3★)', 'TFT14_Gragas (2★)', 'TFT14_MissFortune (1★)']"
NA1_5275648685,2025-04-27 08:57:18.891000+00:00,6,9,3,[],"['TFT14_Armorclad-1', 'TFT14_Bruiser-1', 'TFT14_Cutter-1', 'TFT14_Divinicorp-4', 'TFT14_EdgeRunner-1', 'TFT14_Overlord-1', 'TFT14_Techie-1', 'TFT14_Thirsty-1', 'TFT14_ViegoUniqueTrait-1']","['TFT14_Morgana (2★)', 'TFT14_Varus (2★)', 'TFT14_Mordekaiser (2★)', 'TFT14_Gragas (2★)', 'TFT14_Vex (1★)', 'TFT14_Sejuani (2★)', 'TFT14_Renekton (1★)', 'TFT14_Aurora (2★)', 'TFT14_Viego (1★)']"
NA1_5275637976,2025-04-27 08:20:27.838000+00:00,5,7,12,[],"['TFT14_AnimaSquad-1', 'TFT14_Armorclad-1', 'TFT14_Controller-1', 'TFT14_Suits-2', 'TFT14_Vanguard-1']","['TFT14_Vi (3★)', 'TFT14_LeBlanc (3★)', 'TFT14_Illaoi (3★)', 'TFT14_Galio (3★)', 'TFT14_Yuumi (3★)', 'TFT14_Zed (2★)', 'TFT14_Leona (1★)']"
NA1_5275618643,2025-04-27 07:37:42.497000+00:00,1,10,1,[],"['TFT14_Armorclad-1', 'TFT14_EdgeRunner-3', 'TFT14_Immortal-1', 'TFT14_Marksman-1', 'TFT14_Swift-1', 'TFT14_Techie-1', 'TFT14_Thirsty-1', 'TFT14_ViegoUniqueTrait-1']","['TFT14_Kindred (2★)', 'TFT14_Jax (2★)', 'TFT14_Jhin (2★)', 'TFT14_Naafiri (2★)', 'TFT14_Varus (2★)', 'TFT14_Mordekaiser (2★)', 'TFT14_Sejuani (2★)', 'TFT14_Zeri (2★)', 'TFT14_Aurora (1★)', 'TFT14_Viego (1★)']"
NA1_5275599893,2025-04-27 06:57:21.992000+00:00,3,8,2,[],"['TFT14_Armorclad-1', 'TFT14_Bruiser-1', 'TFT14_Divinicorp-1', 'TFT14_EdgeRunner-1', 'TFT14_HotRod-1', 'TFT14_Marksman-1', 'TFT14_Supercharge-1', 'TFT14_Techie-1', 'TFT14_Thirsty-1']","['TFT14_NidaleeCougar (3★)', 'TFT14_Shyvana (2★)', 'TFT14_Jhin (2★)', 'TFT14_Naafiri (3★)', 'TFT14_Elise (3★)', 'TFT14_Mordekaiser (2★)', 'TFT14_Gragas (2★)', 'TFT14_Sejuani (2★)', 'TFT14_SummonLevel2 (3★)']"
NA1_5275575580,2025-04-27 06:17:41.623000+00:00,4,8,5,[],"['TFT14_AnimaSquad-1', 'TFT14_Immortal-3', 'TFT14_Marksman-1', 'TFT14_Supercharge-1', 'TFT14_Vanguard-1', 'TFT14_ViegoUniqueTrait-1', 'TFT14_Virus-1']","['TFT14_Jarvan (2★)', 'TFT14_Yuumi (2★)', 'TFT14_Xayah (2★)', 'TFT14_Annie (2★)', 'TFT14_Leona (2★)', 'TFT14_Aphelios (2★)', 'TFT14_Zac (1★)', 'TFT14_Viego (1★)', 'TFT14_Gragas (2★)']"
NA1_5275552284,2025-04-27 05:48:23.530000+00:00,7,9,0,[],"['TFT14_Armorclad-1', 'TFT14_Bruiser-1', 'TFT14_Cyberboss-1', 'TFT14_EdgeRunner-2', 'TFT14_Marksman-1', 'TFT14_Swift-1', 'TFT14_Techie-1', 'TFT14_ViegoUniqueTrait-1']","['TFT14_Kindred (2★)', 'TFT14_Jax (2★)', 'TFT14_Poppy (1★)', 'TFT14_Jhin (2★)', 'TFT14_Mordekaiser (1★)', 'TFT14_Sejuani (1★)', 'TFT14_Zeri (2★)', 'TFT14_Kobuko (1★)', 'TFT14_Viego (1★)', 'TFT14_Viego (1★)']"
NA1_5275525775,2025-04-27 05:12:46.890000+00:00,3,9,0,[],"['TFT14_BallisTek-2', 'TFT14_Bruiser-3', 'TFT14_Divinicorp-1', 'TFT14_Netgod-1', 'TFT14_Techie-1']","['TFT14_Darius (2★)', 'TFT14_Skarner (1★)', 'TFT14_Mordekaiser (2★)', 'TFT14_Fiddlesticks (3★)', 'TFT14_Gragas (3★)', 'TFT14_Chogath (2★)', 'TFT14_Garen (1★)', 'TFT14_Urgot (1★)', 'TFT14_Kobuko (1★)']"
NA1_5275498161,2025-04-27 04:38:40.500000+00:00,6,9,21,[],"['TFT14_Armorclad-1', 'TFT14_Cutter-1', 'TFT14_EdgeRunner-3', 'TFT14_Swift-1', 'TFT14_Techie-1', 'TFT14_ViegoUniqueTrait-1']","['TFT14_Jax (2★)', 'TFT14_Jhin (2★)', 'TFT14_Naafiri (2★)', 'TFT14_Varus (2★)', 'TFT14_Mordekaiser (2★)', 'TFT14_Sejuani (2★)', 'TFT14_Zeri (2★)', 'TFT14_Urgot (2★)', 'TFT14_Viego (1★)']"
NA1_5275461621,2025-04-27 03:56:35.853000+00:00,1,9,2,[],"['TFT14_BallisTek-2', 'TFT14_Bruiser-3', 'TFT14_Divinicorp-1', 'TFT14_Netgod-1', 'TFT14_Techie-1']","['TFT14_Alistar (2★)', 'TFT14_Darius (2★)', 'TFT14_Mordekaiser (2★)', 'TFT14_Fiddlesticks (3★)', 'TFT14_Gragas (2★)', 'TFT14_Chogath (2★)', 'TFT14_Garen (2★)', 'TFT14_Urgot (1★)', 'TFT14_Kobuko (1★)']"
NA1_5274965244,2025-04-26 10:12:33.200000+00:00,6,8,1,[],"['TFT14_Divinicorp-1', 'TFT14_Immortal-1', 'TFT14_Marksman-2', 'TFT14_Vanguard-2']","['TFT14_Kindred (2★)', 'TFT14_Sylas (1★)', 'TFT14_Jhin (1★)', 'TFT14_Rhaast (1★)', 'TFT14_Jinx (2★)', 'TFT14_Jarvan (1★)', 'TFT14_Leona (1★)', 'TFT14_Aphelios (2★)']"
NA1_5274956415,2025-04-26 09:32:53.145000+00:00,1,9,28,[],"['TFT14_AnimaSquad-1', 'TFT14_Immortal-3', 'TFT14_Marksman-1', 'TFT14_Supercharge-2', 'TFT14_Vanguard-1', 'TFT14_ViegoUniqueTrait-1', 'TFT14_Virus-1']","['TFT14_Jarvan (2★)', 'TFT14_Yuumi (2★)', 'TFT14_Xayah (2★)', 'TFT14_Annie (2★)', 'TFT14_Leona (2★)', 'TFT14_Aphelios (2★)', 'TFT14_Samira (2★)', 'TFT14_Zac (1★)', 'TFT14_Viego (2★)', 'TFT14_Zac (2★)']"
NA1_5274944366,2025-04-26 08:52:36.668000+00:00,1,10,2,[],"['TFT14_Armorclad-1', 'TFT14_Bruiser-1', 'TFT14_Divinicorp-1', 'TFT14_EdgeRunner-3', 'TFT14_Immortal-1', 'TFT14_Marksman-1', 'TFT14_Swift-1', 'TFT14_Techie-1', 'TFT14_ViegoUniqueTrait-1']","['TFT14_Kindred (1★)', 'TFT14_Jax (2★)', 'TFT14_Jhin (2★)', 'TFT14_Naafiri (2★)', 'TFT14_Varus (2★)', 'TFT14_Mordekaiser (2★)', 'TFT14_Gragas (1★)', 'TFT14_Sejuani (2★)', 'TFT14_Zeri (2★)', 'TFT14_Viego (2★)', 'TFT14_Mordekaiser (2★)']"
NA1_5274929504,2025-04-26 08:15:13.748000+00:00,8,8,0,[],"['TFT14_Bruiser-1', 'TFT14_Divinicorp-2', 'TFT14_Mob-1', 'TFT14_Thirsty-3', 'TFT14_Vanguard-1']","['TFT14_Morgana (2★)', 'TFT14_Darius (1★)', 'TFT14_Jhin (2★)', 'TFT14_Braum (2★)', 'TFT14_Gragas (2★)', 'TFT14_MissFortune (2★)', 'TFT14_Leona (2★)', 'TFT14_Aurora (1★)']"
NA1_5274907639,2025-04-26 07:26:06.763000+00:00,3,9,7,[],"['TFT14_Armorclad-1', 'TFT14_Bruiser-1', 'TFT14_Controller-2', 'TFT14_Cyberboss-3', 'TFT14_StreetDemon-1', 'TFT14_Techie-2']","['TFT14_Poppy (2★)', 'TFT14_Ekko (2★)', 'TFT14_Veigar (3★)', 'TFT14_Shyvana (2★)', 'TFT14_Mordekaiser (2★)', 'TFT14_Neeko (2★)', 'TFT14_Brand (2★)', 'TFT14_Ziggs (2★)', 'TFT14_Kobuko (1★)']"
NA1_5274887485,2025-04-26 06:49:23.906000+00:00,1,9,51,[],"['TFT14_Bruiser-1', 'TFT14_Divinicorp-1', 'TFT14_Immortal-1', 'TFT14_Mob-1', 'TFT14_Strong-3', 'TFT14_Vanguard-1', 'TFT14_ViegoUniqueTrait-1']","['TFT14_DrMundo (2★)', 'TFT14_Shaco (3★)', 'TFT14_Darius (2★)', 'TFT14_Vayne (2★)', 'TFT14_Braum (3★)', 'TFT14_Senna (3★)', 'TFT14_Jarvan (3★)', 'TFT14_Zed (2★)', 'TFT14_Viego (1★)', 'TFT14_Mordekaiser (2★)']"
NA1_5274859201,2025-04-26 06:06:18.460000+00:00,4,9,1,[],"['TFT14_AnimaSquad-1', 'TFT14_Bruiser-1', 'TFT14_Divinicorp-2', 'TFT14_Mob-1', 'TFT14_Thirsty-3', 'TFT14_Vanguard-1']","['TFT14_Morgana (2★)', 'TFT14_Darius (2★)', 'TFT14_Braum (2★)', 'TFT14_Elise (2★)', 'TFT14_Gragas (2★)', 'TFT14_MissFortune (2★)', 'TFT14_Xayah (2★)', 'TFT14_Leona (2★)', 'TFT14_Aurora (1★)']"
NA1_5274262614,2025-04-25 08:07:20.981000+00:00,1,9,2,[],"['TFT14_AnimaSquad-1', 'TFT14_Divinicorp-3', 'TFT14_Immortal-1', 'TFT14_Overlord-1', 'TFT14_Strong-2', 'TFT14_Vanguard-2', 'TFT14_ViegoUniqueTrait-1']","['TFT14_Sylas (2★)', 'TFT14_Vayne (3★)', 'TFT14_Rhaast (2★)', 'TFT14_Senna (3★)', 'TFT14_Jarvan (3★)', 'TFT14_Zed (2★)', 'TFT14_Leona (2★)', 'TFT14_Renekton (2★)', 'TFT14_Viego (2★)']"
NA1_5274251153,2025-04-25 07:25:47.038000+00:00,6,7,1,[],"['TFT14_Divinicorp-2', 'TFT14_Mob-2', 'TFT14_Swift-1', 'TFT14_Vanguard-1']","['TFT14_Shaco (1★)', 'TFT14_TwistedFate (3★)', 'TFT14_Rhaast (2★)', 'TFT14_Braum (2★)', 'TFT14_Draven (3★)', 'TFT14_Gragas (2★)', 'TFT14_MissFortune (2★)']"
NA1_5274233746,2025-04-25 06:48:15.829000+00:00,5,9,0,[],"['TFT14_Armorclad-1', 'TFT14_Bruiser-1', 'TFT14_Cutter-1', 'TFT14_Divinicorp-4', 'TFT14_EdgeRunner-1', 'TFT14_Overlord-1', 'TFT14_Techie-1', 'TFT14_Thirsty-1', 'TFT14_ViegoUniqueTrait-1']","['TFT14_Morgana (2★)', 'TFT14_Varus (2★)', 'TFT14_Mordekaiser (2★)', 'TFT14_Gragas (2★)', 'TFT14_Vex (2★)', 'TFT14_Sejuani (2★)', 'TFT14_Renekton (1★)', 'TFT14_Aurora (1★)', 'TFT14_Viego (1★)', 'TFT14_Mordekaiser (2★)']"
NA1_5274209534,2025-04-25 06:08:01.924000+00:00,8,8,0,[],"['TFT14_Bruiser-1', 'TFT14_Divinicorp-1', 'TFT14_EdgeRunner-3', 'TFT14_Marksman-1', 'TFT14_Thirsty-1']","['TFT14_Jax (2★)', 'TFT14_Jhin (2★)', 'TFT14_Naafiri (2★)', 'TFT14_Varus (1★)', 'TFT14_Mordekaiser (2★)', 'TFT14_Gragas (1★)', 'TFT14_Zeri (1★)', 'TFT14_Aurora (1★)']"
NA1_5274184428,2025-04-25 05:30:34.503000+00:00,2,9,1,[],"['TFT14_Armorclad-1', 'TFT14_EdgeRunner-2', 'TFT14_Marksman-1', 'TFT14_Swift-1', 'TFT14_Techie-1', 'TFT14_Thirsty-1', 'TFT14_ViegoUniqueTrait-1', 'TFT14_Virus-1']","['TFT14_Kindred (2★)', 'TFT14_Jax (2★)', 'TFT14_Jhin (2★)', 'TFT14_Mordekaiser (2★)', 'TFT14_Sejuani (2★)', 'TFT14_Zeri (2★)', 'TFT14_Zac (2★)', 'TFT14_Aurora (2★)', 'TFT14_Viego (2★)', 'TFT14_Kobuko (2★)']"
NA1_5274059065,2025-04-25 02:39:12.200000+00:00,7,8,2,[],"['TFT14_AnimaSquad-1', 'TFT14_Divinicorp-1', 'TFT14_Immortal-1', 'TFT14_Marksman-2', 'TFT14_Vanguard-2']","['TFT14_Sylas (2★)', 'TFT14_Jhin (1★)', 'TFT14_Rhaast (2★)', 'TFT14_Jinx (2★)', 'TFT14_Jarvan (2★)', 'TFT14_Xayah (2★)', 'TFT14_Leona (2★)', 'TFT14_Aphelios (2★)']"
NA1_5274031642,2025-04-25 02:08:00.522000+00:00,8,9,1,[],"['TFT14_Armorclad-1', 'TFT14_Cyberboss-1', 'TFT14_Divinicorp-4', 'TFT14_Immortal-1', 'TFT14_Overlord-1', 'TFT14_Thirsty-1', 'TFT14_Vanguard-1', 'TFT14_ViegoUniqueTrait-1']","['TFT14_Morgana (1★)', 'TFT14_Poppy (1★)', 'TFT14_Rhaast (2★)', 'TFT14_Jarvan (2★)', 'TFT14_Vex (2★)', 'TFT14_Renekton (2★)', 'TFT14_Kobuko (1★)', 'TFT14_Aurora (1★)', 'TFT14_Viego (2★)', 'TFT14_MissFortune (1★)']"
NA1_5274007054,2025-04-25 01:37:13.959000+00:00,5,9,5,[],"['TFT14_AnimaSquad-1', 'TFT14_Controller-2', 'TFT14_Divinicorp-4', 'TFT14_StreetDemon-1', 'TFT14_Supercharge-1', 'TFT14_Thirsty-1', 'TFT14_Vanguard-1']","['TFT14_Morgana (1★)', 'TFT14_Ekko (2★)', 'TFT14_Rhaast (1★)', 'TFT14_Gragas (1★)', 'TFT14_Yuumi (2★)', 'TFT14_Neeko (2★)', 'TFT14_Vex (2★)', 'TFT14_Leona (2★)', 'TFT14_Samira (1★)', 'TFT14_Aurora (2★)']"
NA1_5273857923,2025-04-24 21:17:21.010000+00:00,4,9,7,[],"['TFT14_Bruiser-1', 'TFT14_Controller-2', 'TFT14_Cyberboss-2', 'TFT14_StreetDemon-2', 'TFT14_Techie-2', 'TFT14_ViegoUniqueTrait-1']","['TFT14_Ekko (2★)', 'TFT14_Veigar (1★)', 'TFT14_Mordekaiser (2★)', 'TFT14_Neeko (2★)', 'TFT14_Brand (2★)', 'TFT14_Ziggs (2★)', 'TFT14_Samira (1★)', 'TFT14_Kobuko (1★)', 'TFT14_Viego (2★)']"
NA1_5273839648,2025-04-24 20:41:12.949000+00:00,4,9,10,[],"['TFT14_Armorclad-1', 'TFT14_Bruiser-1', 'TFT14_Cutter-1', 'TFT14_Divinicorp-3', 'TFT14_EdgeRunner-1', 'TFT14_Overlord-1', 'TFT14_Techie-1', 'TFT14_ViegoUniqueTrait-1', 'TFT14_Virus-1']","['TFT14_Morgana (1★)', 'TFT14_Varus (2★)', 'TFT14_Mordekaiser (2★)', 'TFT14_Gragas (2★)', 'TFT14_Sejuani (1★)', 'TFT14_Zac (2★)', 'TFT14_Renekton (1★)', 'TFT14_Aurora (1★)', 'TFT14_Viego (1★)', 'TFT14_Leona (2★)']"
