match_id,game_time,placement,level,gold_left,augments,traits,units
NA1_5234162641,2025-02-21 03:13:55.892000+00:00,8,8,7,[],"['TFT13_Ambassador-1', 'TFT13_Bruiser-1', 'TFT13_Challenger-1', 'TFT13_Rebel-3', 'TFT13_Titan-1', 'TFT13_Warband-1']","['TFT13_Irelia (2★)', 'TFT13_Vex (2★)', 'TFT13_Akali (2★)', 'TFT13_Sett (2★)', 'TFT13_Ezreal (2★)', 'TFT13_Ambessa (2★)', 'TFT13_Illaoi (2★)', 'TFT13_Zoe (2★)']"
NA1_5234129678,2025-02-21 02:29:27.190000+00:00,1,9,2,[],"['TFT13_Ambassador-1', 'TFT13_Bruiser-1', 'TFT13_Experiment-1', 'TFT13_FormSwapper-1', 'TFT13_Infused-1', 'TFT13_Pugilist-1', 'TFT13_Sniper-1', 'TFT13_Squad-1', 'TFT13_Warband-1']","['TFT13_NunuWillump (2★)', 'TFT13_Gangplank (2★)', 'TFT13_Elise (2★)', 'TFT13_Ambessa (2★)', 'TFT13_DrMundo (2★)', 'TFT13_Twitch (2★)', 'TFT13_Vi (2★)', 'TFT13_Mordekaiser (2★)', 'TFT13_Caitlyn (2★)']"
NA1_5234096647,2025-02-21 01:43:40.996000+00:00,2,9,0,[],"['TFT13_Ambassador-1', 'TFT13_BloodHunter-1', 'TFT13_Bruiser-1', 'TFT13_Cabal-1', 'TFT13_Experiment-1', 'TFT13_FormSwapper-1', 'TFT13_Sorcerer-2', 'TFT13_Warband-1', 'TFT13_Watcher-1']","['TFT13_Vladimir (2★)', 'tft13_swain (3★)', 'TFT13_NunuWillump (2★)', 'TFT13_Elise (2★)', 'TFT13_Garen (2★)', 'TFT13_Zoe (2★)', 'TFT13_LeBlanc (2★)', 'TFT13_Mordekaiser (1★)', 'TFT13_Warwick (1★)', 'TFT13_Sion (1★)']"
NA1_5234077985,2025-02-21 01:06:29.574000+00:00,6,8,54,[],"['TFT13_Bruiser-1', 'TFT13_Experiment-1', 'TFT13_Sniper-3', 'TFT13_Squad-1']","['TFT13_Shooter (2★)', 'TFT13_Zeri (2★)', 'TFT13_KogMaw (2★)', 'TFT13_NunuWillump (2★)', 'TFT13_Elise (1★)', 'TFT13_DrMundo (2★)', 'TFT13_Twitch (2★)', 'TFT13_Caitlyn (1★)']"
NA1_5234060777,2025-02-21 00:38:39.306000+00:00,8,8,0,[],"['TFT13_Ambassador-1', 'TFT13_Hoverboard-1', 'TFT13_Sniper-1', 'TFT13_Watcher-3']","['TFT13_Amumu (1★)', 'TFT13_Darius (1★)', 'TFT13_Vladimir (3★)', 'TFT13_Prime (3★)', 'TFT13_Zeri (3★)', 'TFT13_FlyGuy (2★)', 'TFT13_Garen (1★)', 'TFT13_Caitlyn (1★)']"
NA1_5234038172,2025-02-20 23:59:41.968000+00:00,3,9,1,[],"['TFT13_Ambassador-1', 'TFT13_Challenger-1', 'TFT13_HighRoller-1', 'TFT13_Pugilist-1', 'TFT13_Sniper-1', 'TFT13_Squad-3', 'TFT13_Titan-1']","['TFT13_Fish (2★)', 'TFT13_Shooter (2★)', 'TFT13_Beardy (2★)', 'TFT13_TwistedFate (2★)', 'TFT13_Ambessa (2★)', 'TFT13_Illaoi (2★)', 'TFT13_Vi (1★)', 'TFT13_Lieutenant (2★)', 'TFT13_Caitlyn (2★)']"
NA1_5234016455,2025-02-20 23:20:25.863000+00:00,4,8,21,[],"['TFT13_Ambusher-4', 'TFT13_BloodHunter-1', 'TFT13_Bruiser-1', 'TFT13_Crime-1', 'TFT13_Scrap-1']","['TFT13_Singed (2★)', 'TFT13_Blue (2★)', 'TFT13_Camille (3★)', 'TFT13_Chainsaw (3★)', 'TFT13_Gremlin (3★)', 'TFT13_Elise (2★)', 'TFT13_Ekko (2★)', 'TFT13_Warwick (1★)']"
NA1_5233998473,2025-02-20 22:42:45.678000+00:00,2,9,0,[],"['TFT13_Ambassador-2', 'TFT13_Challenger-1', 'TFT13_Martialist-1', 'TFT13_Sorcerer-1', 'TFT13_Squad-1', 'TFT13_Titan-1', 'TFT13_Warband-1', 'TFT13_Watcher-1']","['TFT13_Vladimir (2★)', 'TFT13_Rell (2★)', 'TFT13_Tristana (2★)', 'TFT13_Nami (2★)', 'TFT13_Beardy (2★)', 'TFT13_TwistedFate (1★)', 'TFT13_Ambessa (2★)', 'TFT13_Garen (2★)', 'TFT13_Corki (2★)']"
NA1_5233987836,2025-02-20 22:20:58.178000+00:00,8,6,10,[],"['TFT13_Ambassador-1', 'TFT13_Family-1', 'TFT13_Watcher-2']","['TFT13_Darius (2★)', 'TFT13_Blue (2★)', 'TFT13_Red (2★)', 'TFT13_Vladimir (2★)', 'TFT13_Prime (2★)', 'TFT13_Garen (1★)']"
NA1_5233967545,2025-02-20 21:38:32.371000+00:00,1,10,79,[],"['TFT13_Ambusher-1', 'TFT13_Bruiser-1', 'TFT13_Crime-4', 'TFT13_HighRoller-1', 'TFT13_Infused-1', 'TFT13_Teamup_UnlikelyDuo-1']","['TFT13_Singed (2★)', 'TFT13_RenataGlasc (2★)', 'TFT13_Chainsaw (2★)', 'TFT13_Gremlin (2★)', 'TFT13_Elise (2★)', 'TFT13_Silco (3★)', 'TFT13_Mordekaiser (2★)', 'TFT13_Lieutenant (2★)', 'TFT13_Lieutenant (2★)', 'TFT13_Jinx (2★)']"
NA1_5233956997,2025-02-20 21:11:35.925000+00:00,8,7,0,[],"['TFT13_Ambassador-1', 'TFT13_Challenger-3', 'TFT13_JunkerKing-1', 'TFT13_Squad-1', 'TFT13_Titan-2']","['TFT13_Leona (1★)', 'TFT13_Nocturne (3★)', 'TFT13_Akali (2★)', 'TFT13_Beardy (2★)', 'TFT13_TwistedFate (3★)', 'TFT13_Ambessa (2★)', 'TFT13_Illaoi (2★)', 'TFT13_Rumble (2★)']"
NA1_5233939802,2025-02-20 20:35:32.779000+00:00,7,8,0,[],"['TFT13_Ambassador-1', 'TFT13_Cabal-2', 'TFT13_FormSwapper-1', 'TFT13_Infused-2', 'TFT13_Sorcerer-1', 'TFT13_Watcher-1']","['TFT13_Vladimir (2★)', 'TFT13_Ziggs (2★)', 'tft13_swain (2★)', 'TFT13_Blitzcrank (2★)', 'TFT13_Cassiopeia (1★)', 'TFT13_Elise (1★)', 'TFT13_Silco (2★)', 'TFT13_Garen (2★)', 'TFT13_Sion (2★)']"
NA1_5230868926,2025-02-16 19:34:04.149000+00:00,6,9,0,[],"['TFT13_Bruiser-1', 'TFT13_Cabal-3', 'TFT13_Hextech-1', 'TFT13_Infused-1', 'TFT13_Invoker-2', 'TFT13_Sorcerer-1']","['TFT13_Morgana (1★)', 'TFT13_Vladimir (2★)', 'TFT13_Blitzcrank (1★)', 'TFT13_Cassiopeia (1★)', 'TFT13_NunuWillump (2★)', 'TFT13_Heimerdinger (1★)', 'TFT13_Elise (1★)', 'TFT13_Malzahar (2★)', 'TFT13_LeBlanc (1★)', 'TFT13_Sion (3★)']"
NA1_5230825650,2025-02-16 18:35:09.782000+00:00,2,9,1,[],"['TFT13_BloodHunter-1', 'TFT13_FormSwapper-1', 'TFT13_JunkerKing-1', 'TFT13_MissMageTrait-1', 'TFT13_Pugilist-1', 'TFT13_Scrap-1', 'TFT13_Sniper-1', 'TFT13_Squad-2', 'TFT13_Titan-1']","['TFT13_Shooter (1★)', 'TFT13_Gangplank (2★)', 'TFT13_Beardy (2★)', 'TFT13_Elise (2★)', 'TFT13_Vi (2★)', 'TFT13_Rumble (2★)', 'TFT13_Caitlyn (2★)', 'TFT13_Warwick (1★)', 'TFT13_MissMage (1★)']"
NA1_5230044086,2025-02-15 19:02:59.210000+00:00,2,9,0,[],"['TFT13_Ambassador-1', 'TFT13_Ambusher-1', 'TFT13_Bruiser-1', 'TFT13_FormSwapper-1', 'TFT13_JunkerKing-1', 'TFT13_Martialist-1', 'TFT13_Pugilist-1', 'TFT13_Scrap-3']","['TFT13_Blue (2★)', 'TFT13_Trundle (2★)', 'TFT13_Tristana (1★)', 'TFT13_Gangplank (2★)', 'TFT13_Elise (1★)', 'TFT13_Ekko (2★)', 'TFT13_Corki (2★)', 'TFT13_Vi (2★)', 'TFT13_Rumble (2★)']"
NA1_5229289112,2025-02-14 17:44:53.898000+00:00,1,9,24,[],"['TFT13_Ambassador-1', 'TFT13_Ambusher-4', 'TFT13_Hoverboard-1', 'TFT13_JunkerKing-1', 'TFT13_MachineHerald-1', 'TFT13_Scrap-1', 'TFT13_Titan-1', 'TFT13_Watcher-1']","['TFT13_Blue (2★)', 'TFT13_Camille (2★)', 'TFT13_Gremlin (3★)', 'TFT13_FlyGuy (2★)', 'TFT13_Garen (2★)', 'TFT13_Ekko (2★)', 'TFT13_Rumble (2★)', 'TFT13_Jinx (2★)', 'TFT13_Viktor (1★)']"
NA1_5229276133,2025-02-14 17:08:09.758000+00:00,1,9,1,[],"['TFT13_Ambusher-1', 'TFT13_Bruiser-1', 'TFT13_FormSwapper-1', 'TFT13_JunkerKing-1', 'TFT13_MissMageTrait-1', 'TFT13_Pugilist-1', 'TFT13_Scrap-3']","['TFT13_Blue (1★)', 'TFT13_Trundle (1★)', 'TFT13_Gangplank (2★)', 'TFT13_Elise (2★)', 'TFT13_Ekko (2★)', 'TFT13_Corki (2★)', 'TFT13_Vi (2★)', 'TFT13_Rumble (2★)', 'TFT13_MissMage (1★)']"
NA1_5227864166,2025-02-12 10:29:01.559000+00:00,8,9,0,[],"['TFT13_Ambassador-1', 'TFT13_Bruiser-1', 'TFT13_Cabal-1', 'TFT13_Invoker-3', 'TFT13_Watcher-1']","['TFT13_Morgana (1★)', 'TFT13_Vladimir (2★)', 'TFT13_Rell (2★)', 'TFT13_RenataGlasc (2★)', 'TFT13_NunuWillump (2★)', 'TFT13_Heimerdinger (2★)', 'TFT13_Elise (1★)', 'TFT13_Garen (2★)', 'TFT13_Malzahar (1★)', 'TFT13_Sion (1★)']"
NA1_5227851645,2025-02-12 09:52:49.924000+00:00,1,10,2,[],"['TFT13_Ambassador-1', 'TFT13_Hextech-1', 'TFT13_Infused-1', 'TFT13_Invoker-1', 'TFT13_JunkerKing-1', 'TFT13_Scrap-1', 'TFT13_Titan-2', 'TFT13_Warband-1']","['TFT13_Rell (2★)', 'TFT13_Blitzcrank (2★)', 'TFT13_Beardy (2★)', 'TFT13_Ambessa (1★)', 'TFT13_Illaoi (2★)', 'TFT13_Corki (1★)', 'TFT13_Malzahar (2★)', 'TFT13_Mordekaiser (2★)', 'TFT13_Rumble (2★)']"
NA1_5227843941,2025-02-12 09:17:15.316000+00:00,4,10,1,[],"['TFT13_Ambusher-1', 'TFT13_BloodHunter-1', 'TFT13_Bruiser-1', 'TFT13_FormSwapper-1', 'TFT13_JunkerKing-1', 'TFT13_Pugilist-1', 'TFT13_Scrap-3', 'TFT13_Titan-1']","['TFT13_Blue (2★)', 'TFT13_Trundle (2★)', 'TFT13_Gangplank (2★)', 'TFT13_Elise (1★)', 'TFT13_Ekko (2★)', 'TFT13_Illaoi (2★)', 'TFT13_Corki (2★)', 'TFT13_Vi (2★)', 'TFT13_Rumble (2★)', 'TFT13_Warwick (1★)']"
NA1_5227830150,2025-02-12 08:39:18.275000+00:00,3,8,0,[],"['TFT13_Ambassador-1', 'TFT13_MachineHerald-1']","['TFT13_Zeri (3★)', 'TFT13_Elise (2★)', 'TFT13_Garen (1★)', 'TFT13_Illaoi (2★)', 'TFT13_Vi (2★)', 'TFT13_Mordekaiser (1★)', 'TFT13_Mordekaiser (1★)', 'TFT13_Viktor (1★)']"
NA1_5227817322,2025-02-12 08:07:38.309000+00:00,7,8,0,[],"['TFT13_JunkerKing-1', 'TFT13_Sniper-1', 'TFT13_Squad-1', 'TFT13_Titan-3']","['TFT13_Singed (3★)', 'TFT13_Shooter (2★)', 'TFT13_Leona (2★)', 'TFT13_Rell (2★)', 'TFT13_Zeri (3★)', 'TFT13_Beardy (1★)', 'TFT13_Illaoi (1★)', 'TFT13_Rumble (1★)']"
NA1_5227799251,2025-02-12 07:30:43.494000+00:00,7,8,2,[],"['TFT13_Ambassador-1', 'TFT13_Ambusher-4', 'TFT13_Family-2', 'TFT13_Hoverboard-1', 'TFT13_Scrap-1', 'TFT13_Sorcerer-1', 'TFT13_Watcher-1']","['TFT13_Blue (3★)', 'TFT13_Red (3★)', 'TFT13_Prime (2★)', 'TFT13_Camille (1★)', 'TFT13_Gremlin (2★)', 'TFT13_Nami (1★)', 'TFT13_FlyGuy (2★)', 'TFT13_Ekko (1★)']"
NA1_5227777698,2025-02-12 06:56:45.304000+00:00,2,9,4,[],"['TFT13_Ambusher-1', 'TFT13_Bruiser-1', 'TFT13_Invoker-3', 'TFT13_JunkerKing-1', 'TFT13_Scrap-1', 'TFT13_Teamup_Geniuses-1', 'TFT13_Titan-1']","['TFT13_Morgana (2★)', 'TFT13_Rell (2★)', 'TFT13_NunuWillump (2★)', 'TFT13_Heimerdinger (2★)', 'TFT13_Elise (2★)', 'TFT13_Ekko (2★)', 'TFT13_Malzahar (2★)', 'TFT13_Rumble (1★)', 'TFT13_Jinx (2★)']"
NA1_5227755764,2025-02-12 06:16:01.030000+00:00,3,8,57,[],"['TFT13_Bruiser-1', 'TFT13_Crime-1', 'TFT13_Invoker-3', 'TFT13_Titan-1']","['TFT13_Morgana (2★)', 'TFT13_Singed (2★)', 'TFT13_Rell (2★)', 'TFT13_RenataGlasc (2★)', 'TFT13_Chainsaw (3★)', 'TFT13_NunuWillump (2★)', 'TFT13_Heimerdinger (2★)', 'TFT13_Malzahar (1★)']"
NA1_5227720640,2025-02-12 05:37:53.274000+00:00,1,9,2,[],"['TFT13_Ambusher-1', 'TFT13_Rebel-4', 'TFT13_Titan-1']","['TFT13_Irelia (2★)', 'TFT13_Vex (2★)', 'TFT13_Akali (2★)', 'TFT13_Sett (2★)', 'TFT13_Ezreal (2★)', 'TFT13_Ekko (2★)', 'TFT13_Illaoi (2★)', 'TFT13_Zoe (2★)', 'TFT13_Jinx (2★)']"
NA1_5223978127,2025-02-07 03:29:45.233000+00:00,1,10,7,[],"['TFT13_Ambassador-1', 'TFT13_BloodHunter-1', 'TFT13_Bruiser-1', 'TFT13_Crime-1', 'TFT13_Invoker-3', 'TFT13_Titan-1']","['TFT13_Morgana (2★)', 'TFT13_Singed (2★)', 'TFT13_Rell (2★)', 'TFT13_RenataGlasc (2★)', 'TFT13_Chainsaw (3★)', 'TFT13_Nami (1★)', 'TFT13_NunuWillump (2★)', 'TFT13_Heimerdinger (2★)', 'TFT13_Malzahar (2★)', 'TFT13_Warwick (1★)']"
NA1_5223889507,2025-02-07 01:48:53.430000+00:00,2,9,1,[],"['TFT13_Ambassador-2', 'TFT13_BloodHunter-1', 'TFT13_FormSwapper-1', 'TFT13_Sorcerer-2', 'TFT13_Warband-1', 'TFT13_Watcher-1']","['TFT13_Vladimir (2★)', 'TFT13_Tristana (1★)', 'tft13_swain (2★)', 'TFT13_Nami (2★)', 'TFT13_Elise (2★)', 'TFT13_Ambessa (2★)', 'TFT13_Garen (2★)', 'TFT13_Zoe (1★)', 'TFT13_Warwick (1★)']"
NA1_5223859219,2025-02-07 01:08:39.833000+00:00,3,9,3,[],"['TFT13_BloodHunter-1', 'TFT13_JunkerKing-1', 'TFT13_Sniper-1', 'TFT13_Squad-1', 'TFT13_Titan-3']","['TFT13_Singed (2★)', 'TFT13_Leona (3★)', 'TFT13_Rell (3★)', 'TFT13_Zeri (3★)', 'TFT13_Beardy (2★)', 'TFT13_Illaoi (1★)', 'TFT13_Rumble (1★)', 'TFT13_Caitlyn (2★)', 'TFT13_Warwick (1★)']"
NA1_5223585079,2025-02-06 13:06:04.896000+00:00,4,9,6,[],"['TFT13_Ambassador-1', 'TFT13_Cabal-1', 'TFT13_FormSwapper-2', 'TFT13_Sorcerer-3']","['TFT13_Zyra (2★)', 'TFT13_Vladimir (2★)', 'tft13_swain (2★)', 'TFT13_Nami (2★)', 'TFT13_Gangplank (2★)', 'TFT13_Elise (2★)', 'TFT13_Zoe (1★)', 'TFT13_Jayce (1★)', 'TFT13_LeBlanc (1★)', 'TFT13_JayceSummon (1★)', 'TFT13_Sion (1★)']"
NA1_5223577363,2025-02-06 12:30:12.272000+00:00,3,8,0,[],"['TFT13_Ambassador-1', 'TFT13_MachineHerald-1', 'TFT13_Rebel-1', 'TFT13_Sorcerer-3', 'TFT13_Titan-1']","['TFT13_Lux (2★)', 'TFT13_Irelia (1★)', 'TFT13_Vladimir (2★)', 'tft13_swain (2★)', 'TFT13_Nami (2★)', 'TFT13_Illaoi (2★)', 'TFT13_Zoe (2★)', 'TFT13_LeBlanc (1★)', 'TFT13_Viktor (1★)']"
NA1_5223570567,2025-02-06 11:45:15.980000+00:00,2,9,1,[],"['TFT13_Ambassador-1', 'TFT13_Cabal-1', 'TFT13_FormSwapper-1', 'TFT13_MissMageTrait-1', 'TFT13_Sorcerer-3', 'TFT13_Warband-1']","['TFT13_Zyra (2★)', 'TFT13_Vladimir (2★)', 'tft13_swain (3★)', 'TFT13_Nami (2★)', 'TFT13_Elise (2★)', 'TFT13_Zoe (2★)', 'TFT13_LeBlanc (2★)', 'TFT13_Mordekaiser (2★)', 'TFT13_MissMage (1★)', 'TFT13_Sion (1★)']"
NA1_5223563475,2025-02-06 11:04:09.085000+00:00,7,8,0,[],"['TFT13_Ambassador-1', 'TFT13_Bruiser-1', 'TFT13_Cabal-1', 'TFT13_FormSwapper-1', 'TFT13_Sorcerer-3']","['TFT13_Lux (2★)', 'TFT13_Zyra (2★)', 'TFT13_Vladimir (2★)', 'tft13_swain (2★)', 'TFT13_Nami (2★)', 'TFT13_NunuWillump (1★)', 'TFT13_Elise (2★)', 'TFT13_Zoe (2★)', 'TFT13_Sion (1★)']"
NA1_5223556185,2025-02-06 10:24:56.346000+00:00,2,9,0,[],"['TFT13_Bruiser-1', 'TFT13_Experiment-2']","['TFT13_Urgot (3★)', 'TFT13_NunuWillump (2★)', 'TFT13_Elise (1★)', 'TFT13_Elise (2★)', 'TFT13_Elise (2★)', 'TFT13_Elise (1★)', 'TFT13_DrMundo (1★)', 'TFT13_Twitch (1★)']"
NA1_5223545540,2025-02-06 09:48:55.442000+00:00,4,9,1,[],"['TFT13_Hoverboard-1', 'TFT13_JunkerKing-1', 'TFT13_Scrap-1', 'TFT13_Sniper-1', 'TFT13_Squad-1', 'TFT13_Titan-3']","['TFT13_Singed (3★)', 'TFT13_Leona (2★)', 'TFT13_Rell (2★)', 'TFT13_Zeri (3★)', 'TFT13_Beardy (2★)', 'TFT13_Ekko (1★)', 'TFT13_Illaoi (2★)', 'TFT13_Rumble (2★)', 'TFT13_Caitlyn (1★)']"
NA1_5223534569,2025-02-06 09:06:33.993000+00:00,1,9,2,[],"['TFT13_Ambusher-1', 'TFT13_Bruiser-1', 'TFT13_FormSwapper-1', 'TFT13_JunkerKing-1', 'TFT13_MachineHerald-1', 'TFT13_Scrap-3', 'TFT13_Titan-1']","['TFT13_Blue (2★)', 'TFT13_Trundle (1★)', 'TFT13_Rell (1★)', 'TFT13_Gangplank (2★)', 'TFT13_Elise (2★)', 'TFT13_Ekko (2★)', 'TFT13_Corki (2★)', 'TFT13_Rumble (2★)', 'TFT13_Viktor (1★)']"
NA1_5223520307,2025-02-06 08:30:31.489000+00:00,5,8,30,[],"['TFT13_Bruiser-1', 'TFT13_FormSwapper-1', 'TFT13_Pugilist-1', 'TFT13_Sniper-1', 'TFT13_Squad-3']","['TFT13_Fish (2★)', 'TFT13_Shooter (2★)', 'TFT13_Camille (2★)', 'TFT13_Gangplank (2★)', 'TFT13_Beardy (2★)', 'TFT13_Vi (2★)', 'TFT13_Jayce (2★)', 'TFT13_Caitlyn (1★)', 'TFT13_JayceSummon (2★)']"
NA1_5223508254,2025-02-06 07:59:19.687000+00:00,5,7,2,[],"['TFT13_Ambusher-4', 'TFT13_Family-2', 'TFT13_Hoverboard-1', 'TFT13_Scrap-1', 'TFT13_Watcher-1']","['TFT13_Blue (1★)', 'TFT13_Red (3★)', 'TFT13_Prime (2★)', 'TFT13_Camille (3★)', 'TFT13_Gremlin (2★)', 'TFT13_FlyGuy (1★)', 'TFT13_Ekko (2★)']"
