match_id,game_time,placement,level,gold_left,augments,traits,units
NA1_5278753915,2025-05-02 05:38:56.137000+00:00,1,9,2,[],"['TFT14_Armorclad-1', 'TFT14_EdgeRunner-1', 'TFT14_HotRod-1', 'TFT14_Marksman-1', 'TFT14_Swift-1', 'TFT14_Techie-1', 'TFT14_Thirsty-3', 'TFT14_ViegoUniqueTrait-1', 'TFT14_Virus-1']","['TFT14_Kindred (2★)', 'TFT14_Shyvana (3★)', 'TFT14_Jhin (2★)', 'TFT14_Elise (2★)', 'TFT14_Sejuani (2★)', 'TFT14_Zeri (2★)', 'TFT14_Zac (2★)', 'TFT14_Aurora (2★)', 'TFT14_Viego (2★)', 'TFT14_SummonLevel4 (4★)', 'TFT14_Yuumi (1★)']"
NA1_5278679941,2025-05-02 03:59:42.059000+00:00,4,9,0,[],"['TFT14_Armorclad-1', 'TFT14_Bruiser-1', 'TFT14_EdgeRunner-2', 'TFT14_Mob-1', 'TFT14_Swift-1', 'TFT14_Thirsty-2']","['TFT14_Jax (2★)', 'TFT14_TwistedFate (2★)', 'TFT14_Darius (2★)', 'TFT14_Jhin (2★)', 'TFT14_Mordekaiser (2★)', 'TFT14_MissFortune (2★)', 'TFT14_Sejuani (2★)', 'TFT14_Zeri (2★)', 'TFT14_Aurora (1★)']"
NA1_5278650588,2025-05-02 03:20:58.235000+00:00,7,8,3,[],"['TFT14_AnimaSquad-1', 'TFT14_Divinicorp-1', 'TFT14_Immortal-1', 'TFT14_Marksman-2', 'TFT14_Vanguard-2']","['TFT14_Kindred (2★)', 'TFT14_Sylas (2★)', 'TFT14_Jhin (1★)', 'TFT14_Rhaast (2★)', 'TFT14_Jarvan (2★)', 'TFT14_Xayah (1★)', 'TFT14_Leona (2★)', 'TFT14_Aphelios (2★)']"
NA1_5278621891,2025-05-02 02:49:54.235000+00:00,4,9,2,[],"['TFT14_Bruiser-1', 'TFT14_Controller-2', 'TFT14_Cyberboss-1', 'TFT14_StreetDemon-3', 'TFT14_Techie-1']","['TFT14_Zyra (2★)', 'TFT14_DrMundo (2★)', 'TFT14_Ekko (2★)', 'TFT14_Rengar (1★)', 'TFT14_Neeko (2★)', 'TFT14_Brand (2★)', 'TFT14_Ziggs (2★)', 'TFT14_Samira (1★)', 'TFT14_Kobuko (1★)']"
NA1_5278574932,2025-05-02 01:45:07.889000+00:00,2,9,11,[],"['TFT14_Armorclad-2', 'TFT14_Bruiser-1', 'TFT14_Divinicorp-1', 'TFT14_EdgeRunner-2', 'TFT14_Mob-1', 'TFT14_Overlord-1', 'TFT14_Swift-1', 'TFT14_Techie-1', 'TFT14_ViegoUniqueTrait-1']","['TFT14_Jax (2★)', 'TFT14_TwistedFate (2★)', 'TFT14_Darius (2★)', 'TFT14_Mordekaiser (2★)', 'TFT14_MissFortune (2★)', 'TFT14_Sejuani (2★)', 'TFT14_Zeri (2★)', 'TFT14_Renekton (1★)', 'TFT14_Viego (1★)', 'TFT14_Zed (2★)']"
NA1_5278551446,2025-05-02 01:13:20.937000+00:00,4,9,5,[],"['TFT14_Bruiser-1', 'TFT14_Controller-2', 'TFT14_Cyberboss-1', 'TFT14_StreetDemon-3', 'TFT14_Techie-1']","['TFT14_Zyra (3★)', 'TFT14_DrMundo (3★)', 'TFT14_Ekko (2★)', 'TFT14_Jinx (1★)', 'TFT14_Neeko (2★)', 'TFT14_Brand (2★)', 'TFT14_Ziggs (1★)', 'TFT14_Samira (1★)', 'TFT14_Kobuko (1★)']"
NA1_5278532031,2025-05-02 00:45:27.938000+00:00,8,7,3,[],"['TFT14_Divinicorp-1', 'TFT14_Mob-2', 'TFT14_Swift-1', 'TFT14_Vanguard-1']","['TFT14_Shaco (1★)', 'TFT14_TwistedFate (3★)', 'TFT14_Darius (3★)', 'TFT14_Rhaast (2★)', 'TFT14_Braum (2★)', 'TFT14_Draven (2★)', 'TFT14_MissFortune (1★)']"
NA1_5278508147,2025-05-02 00:13:52.965000+00:00,3,9,8,[],"['TFT14_BallisTek-1', 'TFT14_Bruiser-3', 'TFT14_Cutter-1', 'TFT14_Divinicorp-2', 'TFT14_Netgod-1']","['TFT14_Alistar (2★)', 'TFT14_Darius (2★)', 'TFT14_Mordekaiser (2★)', 'TFT14_Gragas (2★)', 'TFT14_Vex (2★)', 'TFT14_Chogath (2★)', 'TFT14_Garen (2★)', 'TFT14_Urgot (2★)', 'TFT14_Kobuko (1★)']"
NA1_5278459516,2025-05-01 22:54:51.090000+00:00,8,8,1,[],"['TFT14_Armorclad-1', 'TFT14_EdgeRunner-3', 'TFT14_Marksman-1', 'TFT14_Swift-1', 'TFT14_Techie-1', 'TFT14_ViegoUniqueTrait-1']","['TFT14_Kindred (2★)', 'TFT14_Jax (2★)', 'TFT14_Jhin (2★)', 'TFT14_Naafiri (2★)', 'TFT14_Varus (2★)', 'TFT14_Mordekaiser (2★)', 'TFT14_Sejuani (2★)', 'TFT14_Zeri (1★)', 'TFT14_Viego (1★)']"
NA1_5278442856,2025-05-01 22:18:40.118000+00:00,3,9,59,[],"['TFT14_Bruiser-1', 'TFT14_Controller-2', 'TFT14_StreetDemon-3', 'TFT14_Supercharge-1', 'TFT14_Techie-1']","['TFT14_Zyra (2★)', 'TFT14_DrMundo (2★)', 'TFT14_Ekko (2★)', 'TFT14_Rengar (2★)', 'TFT14_Yuumi (1★)', 'TFT14_Neeko (2★)', 'TFT14_Brand (2★)', 'TFT14_Samira (2★)', 'TFT14_Kobuko (2★)', 'TFT14_Kobuko (2★)']"
NA1_5278421170,2025-05-01 21:39:52.882000+00:00,8,9,0,[],"['TFT14_Armorclad-1', 'TFT14_Bruiser-1', 'TFT14_Cutter-1', 'TFT14_Divinicorp-4', 'TFT14_EdgeRunner-1', 'TFT14_Overlord-1', 'TFT14_Techie-1', 'TFT14_ViegoUniqueTrait-1', 'TFT14_Virus-1']","['TFT14_Morgana (1★)', 'TFT14_Varus (2★)', 'TFT14_Mordekaiser (2★)', 'TFT14_Gragas (2★)', 'TFT14_Vex (1★)', 'TFT14_Sejuani (2★)', 'TFT14_Zac (2★)', 'TFT14_Renekton (2★)', 'TFT14_Viego (2★)', 'TFT14_DrMundo (1★)']"
NA1_5278403884,2025-05-01 21:00:36.836000+00:00,4,9,1,[],"['TFT14_Armorclad-1', 'TFT14_Bruiser-1', 'TFT14_Cutter-2', 'TFT14_Divinicorp-3', 'TFT14_EdgeRunner-2', 'TFT14_Thirsty-1']","['TFT14_Morgana (1★)', 'TFT14_Jax (2★)', 'TFT14_Varus (2★)', 'TFT14_Mordekaiser (2★)', 'TFT14_Gragas (2★)', 'TFT14_Vex (1★)', 'TFT14_Sejuani (2★)', 'TFT14_Urgot (1★)', 'TFT14_Aurora (1★)']"
NA1_5278399583,2025-05-01 20:22:51.154000+00:00,8,1,0,[],[],['TFT14_Poppy (1★)']
NA1_5278386170,2025-05-01 20:19:58.989000+00:00,5,9,20,[],"['TFT14_AnimaSquad-1', 'TFT14_Divinicorp-2', 'TFT14_Immortal-1', 'TFT14_Marksman-2', 'TFT14_Vanguard-2']","['TFT14_Kindred (2★)', 'TFT14_Sylas (2★)', 'TFT14_Jhin (2★)', 'TFT14_Rhaast (2★)', 'TFT14_Jarvan (2★)', 'TFT14_Vex (1★)', 'TFT14_Xayah (2★)', 'TFT14_Leona (2★)', 'TFT14_Aphelios (2★)']"
NA1_5278360154,2025-05-01 19:19:50.505000+00:00,5,9,17,[],"['TFT14_AnimaSquad-1', 'TFT14_Bruiser-1', 'TFT14_Controller-1', 'TFT14_Immortal-3', 'TFT14_Marksman-1', 'TFT14_Supercharge-1', 'TFT14_Techie-1', 'TFT14_Vanguard-1', 'TFT14_ViegoUniqueTrait-1']","['TFT14_Alistar (2★)', 'TFT14_Jarvan (2★)', 'TFT14_Yuumi (2★)', 'TFT14_Xayah (2★)', 'TFT14_Annie (2★)', 'TFT14_Leona (2★)', 'TFT14_Aphelios (2★)', 'TFT14_Kobuko (1★)', 'TFT14_Viego (1★)', 'TFT14_Viego (1★)']"
NA1_5278343280,2025-05-01 18:44:55.465000+00:00,2,8,35,[],"['TFT14_AnimaSquad-1', 'TFT14_Divinicorp-1', 'TFT14_Immortal-1', 'TFT14_Marksman-2', 'TFT14_Vanguard-2']","['TFT14_Kindred (2★)', 'TFT14_Sylas (2★)', 'TFT14_Jhin (2★)', 'TFT14_Rhaast (2★)', 'TFT14_Jarvan (2★)', 'TFT14_Xayah (2★)', 'TFT14_Leona (2★)', 'TFT14_Aphelios (2★)']"
NA1_5278331088,2025-05-01 18:10:01.724000+00:00,5,9,1,[],"['TFT14_Bruiser-1', 'TFT14_Controller-2', 'TFT14_Cyberboss-1', 'TFT14_StreetDemon-3', 'TFT14_Techie-1']","['TFT14_Zyra (2★)', 'TFT14_DrMundo (1★)', 'TFT14_Ekko (2★)', 'TFT14_Jinx (2★)', 'TFT14_Neeko (2★)', 'TFT14_Brand (2★)', 'TFT14_Ziggs (2★)', 'TFT14_Samira (1★)', 'TFT14_Kobuko (2★)']"
NA1_5278192278,2025-05-01 07:51:45.245000+00:00,3,9,1,[],"['TFT14_Armorclad-1', 'TFT14_Bruiser-1', 'TFT14_Cutter-1', 'TFT14_Divinicorp-5', 'TFT14_EdgeRunner-1', 'TFT14_Overlord-1', 'TFT14_Techie-1', 'TFT14_Vanguard-1', 'TFT14_ViegoUniqueTrait-1']","['TFT14_Morgana (2★)', 'TFT14_Rhaast (2★)', 'TFT14_Varus (2★)', 'TFT14_Mordekaiser (2★)', 'TFT14_Gragas (2★)', 'TFT14_Vex (2★)', 'TFT14_Sejuani (2★)', 'TFT14_Renekton (2★)', 'TFT14_Viego (1★)', 'TFT14_Rengar (2★)']"
NA1_5278176974,2025-05-01 07:12:12.249000+00:00,1,10,1,[],"['TFT14_Bruiser-1', 'TFT14_Controller-3', 'TFT14_Cyberboss-1', 'TFT14_Divinicorp-1', 'TFT14_StreetDemon-3', 'TFT14_Supercharge-1', 'TFT14_Techie-1']","['TFT14_Zyra (2★)', 'TFT14_DrMundo (2★)', 'TFT14_Ekko (2★)', 'TFT14_Yuumi (1★)', 'TFT14_Neeko (2★)', 'TFT14_Brand (2★)', 'TFT14_Vex (1★)', 'TFT14_Ziggs (2★)', 'TFT14_Samira (2★)', 'TFT14_Kobuko (2★)']"
NA1_5278155193,2025-05-01 06:32:47.871000+00:00,2,9,0,[],"['TFT14_AnimaSquad-1', 'TFT14_Divinicorp-1', 'TFT14_Immortal-1', 'TFT14_Marksman-2', 'TFT14_Thirsty-1', 'TFT14_Vanguard-1', 'TFT14_ViegoUniqueTrait-1', 'TFT14_Virus-1']","['TFT14_Kindred (2★)', 'TFT14_Jhin (2★)', 'TFT14_Rhaast (1★)', 'TFT14_Xayah (2★)', 'TFT14_Leona (2★)', 'TFT14_Aphelios (2★)', 'TFT14_Zac (2★)', 'TFT14_Aurora (2★)', 'TFT14_Viego (1★)', 'TFT14_Gragas (3★)']"
NA1_5278121204,2025-05-01 05:33:49.311000+00:00,6,8,77,[],"['TFT14_Divinicorp-1', 'TFT14_Immortal-1', 'TFT14_Marksman-2', 'TFT14_Vanguard-2']","['TFT14_Sylas (2★)', 'TFT14_Jhin (2★)', 'TFT14_Rhaast (2★)', 'TFT14_Skarner (2★)', 'TFT14_Jinx (2★)', 'TFT14_Jarvan (2★)', 'TFT14_Xayah (1★)', 'TFT14_Aphelios (1★)']"
NA1_5277992753,2025-05-01 02:35:17.305000+00:00,2,7,29,[],"['TFT14_Controller-2', 'TFT14_EdgeRunner-1', 'TFT14_StreetDemon-1', 'TFT14_Supercharge-2', 'TFT14_Techie-1']","['TFT14_Zyra (1★)', 'TFT14_NidaleeCougar (3★)', 'TFT14_Ekko (3★)', 'TFT14_Naafiri (3★)', 'TFT14_Mordekaiser (2★)', 'TFT14_Yuumi (2★)', 'TFT14_Neeko (1★)']"
NA1_5277964302,2025-05-01 02:04:47.600000+00:00,5,9,1,[],"['TFT14_Armorclad-1', 'TFT14_Divinicorp-1', 'TFT14_EdgeRunner-1', 'TFT14_Immortal-1', 'TFT14_Marksman-2', 'TFT14_ViegoUniqueTrait-1', 'TFT14_Virus-1']","['TFT14_Jax (2★)', 'TFT14_Jhin (1★)', 'TFT14_Rhaast (1★)', 'TFT14_Jinx (2★)', 'TFT14_Xayah (2★)', 'TFT14_Sejuani (2★)', 'TFT14_Aphelios (2★)', 'TFT14_Zac (1★)', 'TFT14_Viego (1★)', 'TFT14_Neeko (2★)']"
NA1_5277941302,2025-05-01 01:34:31.308000+00:00,3,9,1,[],"['TFT14_Armorclad-1', 'TFT14_Divinicorp-1', 'TFT14_HotRod-2', 'TFT14_Techie-1', 'TFT14_Thirsty-3', 'TFT14_ViegoUniqueTrait-1']","['TFT14_Morgana (2★)', 'TFT14_NidaleeCougar (3★)', 'TFT14_Kindred (2★)', 'TFT14_Shyvana (2★)', 'TFT14_Elise (2★)', 'TFT14_MissFortune (2★)', 'TFT14_Sejuani (1★)', 'TFT14_Aurora (2★)', 'TFT14_Viego (1★)', 'TFT14_SummonLevel4 (4★)', 'TFT14_Viego (1★)']"
NA1_5277914454,2025-05-01 00:58:55.143000+00:00,7,9,0,[],"['TFT14_Armorclad-1', 'TFT14_Bruiser-1', 'TFT14_Cutter-1', 'TFT14_Divinicorp-3', 'TFT14_EdgeRunner-3', 'TFT14_Overlord-1', 'TFT14_Swift-1', 'TFT14_Thirsty-1']","['TFT14_Jhin (2★)', 'TFT14_Rhaast (1★)', 'TFT14_Varus (1★)', 'TFT14_Mordekaiser (1★)', 'TFT14_Sejuani (2★)', 'TFT14_Zeri (1★)', 'TFT14_Renekton (1★)', 'TFT14_Kobuko (2★)', 'TFT14_Aurora (1★)']"
NA1_5277886581,2025-05-01 00:28:50.855000+00:00,3,9,1,[],"['TFT14_Armorclad-2', 'TFT14_Bruiser-1', 'TFT14_Cutter-1', 'TFT14_Divinicorp-4', 'TFT14_EdgeRunner-2', 'TFT14_Overlord-1', 'TFT14_Swift-1', 'TFT14_Thirsty-1']","['TFT14_Morgana (2★)', 'TFT14_Jax (2★)', 'TFT14_Jhin (2★)', 'TFT14_Mordekaiser (2★)', 'TFT14_Gragas (2★)', 'TFT14_Vex (2★)', 'TFT14_Sejuani (2★)', 'TFT14_Zeri (2★)', 'TFT14_Renekton (2★)']"
NA1_5277828607,2025-04-30 22:47:30.857000+00:00,7,8,3,[],"['TFT14_Bruiser-2', 'TFT14_Netgod-1', 'TFT14_StreetDemon-1', 'TFT14_Techie-2']","['TFT14_Zyra (3★)', 'TFT14_DrMundo (3★)', 'TFT14_Alistar (3★)', 'TFT14_Seraphine (3★)', 'TFT14_Mordekaiser (2★)', 'TFT14_Brand (1★)', 'TFT14_Chogath (2★)', 'TFT14_Garen (1★)']"
NA1_5277808622,2025-04-30 22:05:01.213000+00:00,8,8,4,[],"['TFT14_Divinicorp-1', 'TFT14_Immortal-3', 'TFT14_Marksman-1', 'TFT14_Thirsty-1', 'TFT14_Vanguard-1']","['TFT14_Morgana (1★)', 'TFT14_Alistar (1★)', 'TFT14_Graves (1★)', 'TFT14_Jarvan (2★)', 'TFT14_Xayah (1★)', 'TFT14_Annie (2★)', 'TFT14_Leona (2★)', 'TFT14_Aphelios (1★)']"
NA1_5277793175,2025-04-30 21:29:07.892000+00:00,5,8,0,[],"['TFT14_Armorclad-1', 'TFT14_Bruiser-1', 'TFT14_Cutter-1', 'TFT14_Divinicorp-3', 'TFT14_EdgeRunner-2', 'TFT14_Thirsty-1']","['TFT14_Morgana (2★)', 'TFT14_Jax (2★)', 'TFT14_Jhin (2★)', 'TFT14_Varus (2★)', 'TFT14_Mordekaiser (2★)', 'TFT14_Gragas (2★)', 'TFT14_Vex (2★)', 'TFT14_Sejuani (2★)']"
NA1_5277775023,2025-04-30 20:57:51.736000+00:00,5,8,0,[],"['TFT14_AnimaSquad-1', 'TFT14_Divinicorp-2', 'TFT14_Strong-2', 'TFT14_Vanguard-3']","['TFT14_Sylas (2★)', 'TFT14_Vi (1★)', 'TFT14_Vayne (3★)', 'TFT14_Rhaast (2★)', 'TFT14_Senna (2★)', 'TFT14_Jarvan (3★)', 'TFT14_Zed (2★)', 'TFT14_Leona (1★)']"
NA1_5277758477,2025-04-30 20:21:55.027000+00:00,3,9,7,[],"['TFT14_Bruiser-1', 'TFT14_Controller-3', 'TFT14_Cyberboss-1', 'TFT14_StreetDemon-3', 'TFT14_Supercharge-1', 'TFT14_Techie-1']","['TFT14_Zyra (1★)', 'TFT14_DrMundo (2★)', 'TFT14_Ekko (2★)', 'TFT14_Yuumi (1★)', 'TFT14_Neeko (2★)', 'TFT14_Brand (2★)', 'TFT14_Ziggs (2★)', 'TFT14_Samira (2★)', 'TFT14_Kobuko (1★)']"
NA1_5277726528,2025-04-30 19:09:01.282000+00:00,5,7,17,[],"['TFT14_Divinicorp-1', 'TFT14_Mob-1', 'TFT14_Swift-1', 'TFT14_Vanguard-1']","['TFT14_Shaco (1★)', 'TFT14_TwistedFate (3★)', 'TFT14_Rhaast (2★)', 'TFT14_Braum (2★)', 'TFT14_Draven (3★)', 'TFT14_MissFortune (2★)', 'TFT14_MissFortune (1★)']"
NA1_5277714168,2025-04-30 18:35:20.801000+00:00,8,8,1,[],"['TFT14_Armorclad-1', 'TFT14_Bruiser-1', 'TFT14_Cutter-1', 'TFT14_Divinicorp-4', 'TFT14_EdgeRunner-1', 'TFT14_Overlord-1', 'TFT14_Techie-1', 'TFT14_ViegoUniqueTrait-1']","['TFT14_Morgana (2★)', 'TFT14_Varus (2★)', 'TFT14_Mordekaiser (2★)', 'TFT14_Gragas (1★)', 'TFT14_Vex (2★)', 'TFT14_Sejuani (2★)', 'TFT14_Renekton (2★)', 'TFT14_Viego (1★)', 'TFT14_DrMundo (2★)']"
NA1_5277705147,2025-04-30 18:01:36.963000+00:00,4,9,1,[],"['TFT14_Bruiser-1', 'TFT14_Controller-3', 'TFT14_Cyberboss-1', 'TFT14_StreetDemon-3', 'TFT14_Supercharge-1', 'TFT14_Techie-1']","['TFT14_Zyra (2★)', 'TFT14_DrMundo (2★)', 'TFT14_Ekko (2★)', 'TFT14_Yuumi (1★)', 'TFT14_Neeko (2★)', 'TFT14_Brand (2★)', 'TFT14_Ziggs (2★)', 'TFT14_Samira (2★)', 'TFT14_Kobuko (1★)']"
NA1_5277693671,2025-04-30 17:33:06.167000+00:00,3,9,1,[],"['TFT14_Armorclad-1', 'TFT14_Bruiser-1', 'TFT14_Cutter-1', 'TFT14_Divinicorp-4', 'TFT14_EdgeRunner-1', 'TFT14_Overlord-1', 'TFT14_Techie-1', 'TFT14_Thirsty-1', 'TFT14_ViegoUniqueTrait-1']","['TFT14_Morgana (2★)', 'TFT14_Varus (2★)', 'TFT14_Mordekaiser (2★)', 'TFT14_Gragas (2★)', 'TFT14_Vex (2★)', 'TFT14_Sejuani (2★)', 'TFT14_Renekton (1★)', 'TFT14_Aurora (2★)', 'TFT14_Viego (1★)', 'TFT14_Kobuko (1★)']"
NA1_5277679509,2025-04-30 16:52:17.431000+00:00,8,9,0,[],"['TFT14_Bruiser-1', 'TFT14_Cutter-1', 'TFT14_Divinicorp-4', 'TFT14_Overlord-1', 'TFT14_Techie-1', 'TFT14_Thirsty-1', 'TFT14_ViegoUniqueTrait-1', 'TFT14_Virus-1']","['TFT14_Morgana (2★)', 'TFT14_Varus (2★)', 'TFT14_Mordekaiser (1★)', 'TFT14_Gragas (2★)', 'TFT14_Vex (1★)', 'TFT14_Zac (2★)', 'TFT14_Renekton (2★)', 'TFT14_Aurora (1★)', 'TFT14_Viego (1★)', 'TFT14_Jarvan (2★)']"
NA1_5276992711,2025-04-29 09:47:44.800000+00:00,1,10,5,[],"['TFT14_Armorclad-1', 'TFT14_Divinicorp-1', 'TFT14_EdgeRunner-2', 'TFT14_Marksman-1', 'TFT14_Netgod-1', 'TFT14_Overlord-1', 'TFT14_Swift-1', 'TFT14_Techie-1', 'TFT14_Thirsty-1', 'TFT14_ViegoUniqueTrait-1', 'TFT14_Virus-1']","['TFT14_Kindred (2★)', 'TFT14_Jhin (2★)', 'TFT14_Mordekaiser (2★)', 'TFT14_Sejuani (2★)', 'TFT14_Zeri (2★)', 'TFT14_Zac (2★)', 'TFT14_Renekton (1★)', 'TFT14_Garen (2★)', 'TFT14_Aurora (2★)', 'TFT14_Viego (2★)', 'TFT14_Renekton (1★)']"
NA1_5276965721,2025-04-29 08:01:45.779000+00:00,4,9,26,[],"['TFT14_Controller-4', 'TFT14_StreetDemon-3', 'TFT14_Supercharge-2', 'TFT14_Techie-1']","['TFT14_Zyra (2★)', 'TFT14_DrMundo (2★)', 'TFT14_Ekko (2★)', 'TFT14_Yuumi (2★)', 'TFT14_Neeko (2★)', 'TFT14_Brand (2★)', 'TFT14_Ziggs (2★)', 'TFT14_Annie (1★)', 'TFT14_Samira (2★)']"
NA1_5276953872,2025-04-29 07:20:04.567000+00:00,6,7,20,[],"['TFT14_Divinicorp-1', 'TFT14_Mob-2', 'TFT14_Swift-1', 'TFT14_Vanguard-1']","['TFT14_Shaco (2★)', 'TFT14_TwistedFate (2★)', 'TFT14_Darius (2★)', 'TFT14_Rhaast (2★)', 'TFT14_Braum (3★)', 'TFT14_Draven (3★)', 'TFT14_MissFortune (1★)']"
NA1_5276896049,2025-04-29 05:36:46+00:00,3,9,5,[],"['TFT14_AnimaSquad-1', 'TFT14_Divinicorp-4', 'TFT14_Netgod-1', 'TFT14_Overlord-1', 'TFT14_Strong-2', 'TFT14_Vanguard-2']","['TFT14_Sylas (2★)', 'TFT14_Vayne (2★)', 'TFT14_Rhaast (2★)', 'TFT14_Senna (3★)', 'TFT14_Jarvan (3★)', 'TFT14_Zed (2★)', 'TFT14_Leona (2★)', 'TFT14_Renekton (1★)', 'TFT14_Garen (2★)']"
