match_id,game_time,placement,level,gold_left,augments,traits,units
NA1_5276358065,2025-04-28 09:05:34.140000+00:00,1,10,0,[],"['TFT14_Armorclad-1', 'TFT14_Bruiser-1', 'TFT14_Cutter-1', 'TFT14_Divinicorp-1', 'TFT14_EdgeRunner-3', 'TFT14_Marksman-1', 'TFT14_Netgod-1', 'TFT14_Swift-1', 'TFT14_Thirsty-1']","['TFT14_Kindred (1★)', 'TFT14_Jax (2★)', 'TFT14_Jhin (2★)', 'TFT14_Varus (2★)', 'TFT14_Mordekaiser (2★)', 'TFT14_Vex (2★)', 'TFT14_Sejuani (2★)', 'TFT14_Zeri (2★)', 'TFT14_Garen (2★)', 'TFT14_Aurora (2★)']"
NA1_5276353346,2025-04-28 08:49:06.950000+00:00,8,7,10,[],"['TFT14_Armorclad-1', 'TFT14_Divinicorp-1', 'TFT14_Strong-1', 'TFT14_Suits-3']","['TFT14_Vi (2★)', 'TFT14_LeBlanc (2★)', 'TFT14_Shyvana (2★)', 'TFT14_Draven (2★)', 'TFT14_Senna (2★)', 'TFT14_Galio (2★)', 'TFT14_Zed (1★)']"
NA1_5276348429,2025-04-28 08:31:44.074000+00:00,7,8,16,[],"['TFT14_BallisTek-1', 'TFT14_Bruiser-1', 'TFT14_Cutter-1', 'TFT14_EdgeRunner-2', 'TFT14_Techie-1', 'TFT14_ViegoUniqueTrait-1']","['TFT14_Jax (2★)', 'TFT14_Jhin (2★)', 'TFT14_Naafiri (2★)', 'TFT14_Varus (2★)', 'TFT14_Mordekaiser (2★)', 'TFT14_Chogath (1★)', 'TFT14_Urgot (1★)', 'TFT14_Viego (1★)']"
NA1_5276342973,2025-04-28 08:07:06.727000+00:00,2,10,3,[],"['TFT14_Armorclad-1', 'TFT14_Bruiser-1', 'TFT14_Divinicorp-2', 'TFT14_EdgeRunner-2', 'TFT14_Mob-1', 'TFT14_Overlord-1', 'TFT14_Swift-1', 'TFT14_Thirsty-2']","['TFT14_Jax (2★)', 'TFT14_TwistedFate (2★)', 'TFT14_Darius (1★)', 'TFT14_Jhin (2★)', 'TFT14_Gragas (2★)', 'TFT14_MissFortune (2★)', 'TFT14_Sejuani (2★)', 'TFT14_Zeri (2★)', 'TFT14_Renekton (2★)', 'TFT14_Aurora (2★)']"
NA1_5276331495,2025-04-28 07:41:32.839000+00:00,2,10,2,[],"['TFT14_Armorclad-1', 'TFT14_Bruiser-1', 'TFT14_EdgeRunner-2', 'TFT14_Mob-1', 'TFT14_Swift-1', 'TFT14_Techie-1', 'TFT14_Thirsty-2', 'TFT14_ViegoUniqueTrait-1']","['TFT14_Jax (2★)', 'TFT14_TwistedFate (2★)', 'TFT14_Darius (2★)', 'TFT14_Jhin (2★)', 'TFT14_Mordekaiser (2★)', 'TFT14_MissFortune (2★)', 'TFT14_Sejuani (2★)', 'TFT14_Zeri (2★)', 'TFT14_Aurora (1★)', 'TFT14_Viego (2★)', 'TFT14_Sejuani (2★)']"
NA1_5276324707,2025-04-28 07:24:46.416000+00:00,8,7,2,[],"['TFT14_Bruiser-1', 'TFT14_Divinicorp-2', 'TFT14_HotRod-1', 'TFT14_Marksman-1', 'TFT14_Techie-1', 'TFT14_Thirsty-1']","['TFT14_Morgana (3★)', 'TFT14_NidaleeCougar (2★)', 'TFT14_Kindred (2★)', 'TFT14_Shyvana (1★)', 'TFT14_Jhin (2★)', 'TFT14_Mordekaiser (1★)', 'TFT14_Gragas (1★)', 'TFT14_SummonLevel2 (2★)']"
NA1_5276316639,2025-04-28 07:05:24.114000+00:00,3,10,3,[],"['TFT14_Armorclad-1', 'TFT14_Bruiser-1', 'TFT14_Cutter-1', 'TFT14_Divinicorp-5', 'TFT14_EdgeRunner-2', 'TFT14_Overlord-1', 'TFT14_Thirsty-2']","['TFT14_Morgana (2★)', 'TFT14_Jax (2★)', 'TFT14_Jhin (2★)', 'TFT14_Varus (2★)', 'TFT14_Mordekaiser (2★)', 'TFT14_Gragas (2★)', 'TFT14_Vex (2★)', 'TFT14_Sejuani (2★)', 'TFT14_Renekton (2★)', 'TFT14_Aurora (2★)']"
NA1_5276243241,2025-04-28 04:47:01.118000+00:00,3,9,4,[],"['TFT14_Armorclad-1', 'TFT14_EdgeRunner-3', 'TFT14_Marksman-1', 'TFT14_Swift-1', 'TFT14_Techie-1', 'TFT14_ViegoUniqueTrait-1']","['TFT14_Kindred (1★)', 'TFT14_Jax (2★)', 'TFT14_Jhin (2★)', 'TFT14_Naafiri (2★)', 'TFT14_Varus (1★)', 'TFT14_Mordekaiser (2★)', 'TFT14_Sejuani (2★)', 'TFT14_Zeri (2★)', 'TFT14_Viego (1★)', 'TFT14_Ekko (2★)']"
NA1_5276231772,2025-04-28 04:28:27.355000+00:00,6,8,2,[],"['TFT14_Armorclad-1', 'TFT14_EdgeRunner-3', 'TFT14_Marksman-1', 'TFT14_Swift-1']","['TFT14_Kindred (2★)', 'TFT14_Jax (2★)', 'TFT14_Jhin (2★)', 'TFT14_Naafiri (1★)', 'TFT14_Varus (2★)', 'TFT14_Mordekaiser (2★)', 'TFT14_Sejuani (1★)', 'TFT14_Zeri (1★)']"
NA1_5276210429,2025-04-28 04:09:03.323000+00:00,5,9,6,[],"['TFT14_Cutter-1', 'TFT14_Divinicorp-1', 'TFT14_Immortal-3', 'TFT14_Marksman-1', 'TFT14_Vanguard-1', 'TFT14_Virus-1']","['TFT14_Alistar (2★)', 'TFT14_Graves (2★)', 'TFT14_Jarvan (2★)', 'TFT14_Vex (2★)', 'TFT14_Xayah (2★)', 'TFT14_Annie (1★)', 'TFT14_Leona (2★)', 'TFT14_Aphelios (2★)', 'TFT14_Zac (2★)']"
NA1_5276197640,2025-04-28 03:48:13.756000+00:00,7,8,14,[],"['TFT14_Bruiser-1', 'TFT14_Immortal-3', 'TFT14_Marksman-1', 'TFT14_Netgod-1', 'TFT14_Vanguard-1']","['TFT14_Alistar (2★)', 'TFT14_Graves (2★)', 'TFT14_Mordekaiser (2★)', 'TFT14_Jarvan (2★)', 'TFT14_Xayah (1★)', 'TFT14_Annie (1★)', 'TFT14_Leona (2★)', 'TFT14_Aphelios (2★)', 'TFT14_Garen (1★)']"
NA1_5275849365,2025-04-27 19:37:42.651000+00:00,1,10,3,[],"['TFT14_Armorclad-1', 'TFT14_Bruiser-1', 'TFT14_EdgeRunner-3', 'TFT14_Marksman-1', 'TFT14_Swift-1', 'TFT14_Thirsty-1']","['TFT14_Kindred (2★)', 'TFT14_Jax (2★)', 'TFT14_Jhin (2★)', 'TFT14_Naafiri (2★)', 'TFT14_Varus (2★)', 'TFT14_Mordekaiser (2★)', 'TFT14_Sejuani (2★)', 'TFT14_Zeri (2★)', 'TFT14_Kobuko (2★)', 'TFT14_Aurora (2★)']"
NA1_5275607563,2025-04-27 07:17:56.488000+00:00,5,9,1,[],"['TFT14_Armorclad-1', 'TFT14_BallisTek-1', 'TFT14_Bruiser-1', 'TFT14_Divinicorp-1', 'TFT14_Mob-2', 'TFT14_Swift-1', 'TFT14_Thirsty-1', 'TFT14_Vanguard-1', 'TFT14_Virus-1']","['TFT14_KogMaw (1★)', 'TFT14_TwistedFate (3★)', 'TFT14_Darius (2★)', 'TFT14_Skarner (3★)', 'TFT14_Braum (2★)', 'TFT14_Gragas (2★)', 'TFT14_MissFortune (2★)', 'TFT14_Sejuani (1★)', 'TFT14_Zac (1★)']"
NA1_5275336733,2025-04-27 00:58:36.533000+00:00,1,10,0,[],"['TFT14_Bruiser-1', 'TFT14_Divinicorp-1', 'TFT14_Mob-3', 'TFT14_Netgod-1', 'TFT14_Swift-1', 'TFT14_Techie-1', 'TFT14_Thirsty-2', 'TFT14_ViegoUniqueTrait-1']","['TFT14_Shaco (1★)', 'TFT14_Morgana (2★)', 'TFT14_TwistedFate (3★)', 'TFT14_Darius (3★)', 'TFT14_Braum (2★)', 'TFT14_Mordekaiser (1★)', 'TFT14_MissFortune (2★)', 'TFT14_Garen (2★)', 'TFT14_Aurora (1★)', 'TFT14_Viego (2★)', 'TFT14_Zed (2★)']"
NA1_5275316456,2025-04-27 00:32:10.430000+00:00,1,10,1,[],"['TFT14_Armorclad-1', 'TFT14_EdgeRunner-3', 'TFT14_Marksman-1', 'TFT14_Swift-1', 'TFT14_Techie-1', 'TFT14_Thirsty-1', 'TFT14_ViegoUniqueTrait-1']","['TFT14_Kindred (2★)', 'TFT14_Jax (1★)', 'TFT14_Jhin (2★)', 'TFT14_Naafiri (2★)', 'TFT14_Varus (2★)', 'TFT14_Mordekaiser (2★)', 'TFT14_Sejuani (2★)', 'TFT14_Zeri (2★)', 'TFT14_Aurora (2★)', 'TFT14_Viego (2★)', 'TFT14_Zac (2★)']"
NA1_5275303121,2025-04-27 00:04:38.339000+00:00,2,10,3,[],"['TFT14_Bruiser-1', 'TFT14_Divinicorp-1', 'TFT14_Mob-2', 'TFT14_Netgod-1', 'TFT14_Strong-1', 'TFT14_Swift-1', 'TFT14_Techie-1', 'TFT14_Thirsty-3', 'TFT14_ViegoUniqueTrait-1']","['TFT14_Shaco (2★)', 'TFT14_Morgana (1★)', 'TFT14_TwistedFate (2★)', 'TFT14_Darius (3★)', 'TFT14_Mordekaiser (2★)', 'TFT14_MissFortune (2★)', 'TFT14_Zed (2★)', 'TFT14_Garen (2★)', 'TFT14_Aurora (2★)', 'TFT14_Viego (2★)', 'TFT14_Garen (2★)']"
NA1_5274708471,2025-04-26 02:43:06.730000+00:00,1,10,1,[],"['TFT14_Armorclad-1', 'TFT14_Bruiser-1', 'TFT14_EdgeRunner-2', 'TFT14_Mob-1', 'TFT14_Swift-1', 'TFT14_Techie-1', 'TFT14_Thirsty-2', 'TFT14_ViegoUniqueTrait-1']","['TFT14_Jax (2★)', 'TFT14_TwistedFate (2★)', 'TFT14_Darius (2★)', 'TFT14_Jhin (1★)', 'TFT14_Mordekaiser (2★)', 'TFT14_MissFortune (2★)', 'TFT14_Sejuani (2★)', 'TFT14_Zeri (2★)', 'TFT14_Aurora (2★)', 'TFT14_Viego (2★)', 'TFT14_Sejuani (2★)']"
NA1_5274691567,2025-04-26 02:24:56.175000+00:00,4,9,6,[],"['TFT14_Armorclad-1', 'TFT14_EdgeRunner-2', 'TFT14_Swift-1', 'TFT14_Techie-1', 'TFT14_Thirsty-2', 'TFT14_ViegoUniqueTrait-1']","['TFT14_Jax (2★)', 'TFT14_TwistedFate (2★)', 'TFT14_Jhin (2★)', 'TFT14_Mordekaiser (2★)', 'TFT14_MissFortune (1★)', 'TFT14_Sejuani (2★)', 'TFT14_Zeri (2★)', 'TFT14_Aurora (1★)', 'TFT14_Viego (2★)', 'TFT14_Leona (1★)', 'TFT14_Sejuani (2★)']"
NA1_5274675878,2025-04-26 02:00:44.778000+00:00,4,9,3,[],"['TFT14_Armorclad-1', 'TFT14_Bruiser-1', 'TFT14_Cutter-1', 'TFT14_Divinicorp-3', 'TFT14_EdgeRunner-2', 'TFT14_Netgod-1', 'TFT14_Overlord-1', 'TFT14_Techie-1', 'TFT14_ViegoUniqueTrait-1']","['TFT14_Jhin (2★)', 'TFT14_Varus (2★)', 'TFT14_Mordekaiser (2★)', 'TFT14_Gragas (2★)', 'TFT14_Vex (2★)', 'TFT14_Sejuani (2★)', 'TFT14_Renekton (1★)', 'TFT14_Garen (1★)', 'TFT14_Viego (2★)', 'TFT14_Kobuko (1★)']"
NA1_5274661140,2025-04-26 01:43:25.192000+00:00,5,9,3,[],"['TFT14_AnimaSquad-1', 'TFT14_Divinicorp-3', 'TFT14_Netgod-1', 'TFT14_Strong-2', 'TFT14_Vanguard-2']","['TFT14_Sylas (1★)', 'TFT14_Vayne (2★)', 'TFT14_Rhaast (2★)', 'TFT14_Senna (3★)', 'TFT14_Jarvan (2★)', 'TFT14_Vex (2★)', 'TFT14_Zed (1★)', 'TFT14_Leona (1★)', 'TFT14_Garen (1★)']"
NA1_5274304491,2025-04-25 10:48:09.843000+00:00,1,10,0,[],"['TFT14_Armorclad-1', 'TFT14_EdgeRunner-3', 'TFT14_Marksman-1', 'TFT14_Netgod-1', 'TFT14_Swift-1', 'TFT14_Thirsty-1']","['TFT14_Kindred (2★)', 'TFT14_Jax (2★)', 'TFT14_Jhin (2★)', 'TFT14_Naafiri (2★)', 'TFT14_Varus (2★)', 'TFT14_Mordekaiser (2★)', 'TFT14_Sejuani (2★)', 'TFT14_Zeri (2★)', 'TFT14_Garen (2★)', 'TFT14_Aurora (1★)']"
NA1_5274303750,2025-04-25 10:26:45.477000+00:00,2,10,0,[],['TFT14_ViegoUniqueTrait-1'],"['TFT14_Kobuko (2★)', 'TFT14_Kobuko (1★)', 'TFT14_Kobuko (1★)', 'TFT14_Viego (1★)', 'TFT14_Garen (1★)']"
NA1_5274297309,2025-04-25 10:02:19.799000+00:00,1,10,4,[],"['TFT14_Bruiser-1', 'TFT14_Controller-1', 'TFT14_Cutter-1', 'TFT14_Divinicorp-1', 'TFT14_StreetDemon-3', 'TFT14_Techie-1', 'TFT14_ViegoUniqueTrait-1']","['TFT14_Zyra (2★)', 'TFT14_DrMundo (2★)', 'TFT14_Ekko (2★)', 'TFT14_Jinx (3★)', 'TFT14_Rengar (3★)', 'TFT14_Neeko (2★)', 'TFT14_Vex (1★)', 'TFT14_Samira (2★)', 'TFT14_Kobuko (1★)', 'TFT14_Viego (2★)', 'TFT14_Zac (1★)']"
NA1_5274292451,2025-04-25 09:39:59.587000+00:00,3,10,2,[],"['TFT14_Armorclad-1', 'TFT14_Bruiser-1', 'TFT14_Cutter-1', 'TFT14_Divinicorp-3', 'TFT14_EdgeRunner-3', 'TFT14_Overlord-1', 'TFT14_Thirsty-1']","['TFT14_Jax (2★)', 'TFT14_Jhin (2★)', 'TFT14_Varus (2★)', 'TFT14_Mordekaiser (2★)', 'TFT14_Gragas (2★)', 'TFT14_Vex (2★)', 'TFT14_Sejuani (2★)', 'TFT14_Zeri (2★)', 'TFT14_Renekton (2★)', 'TFT14_Aurora (2★)']"
NA1_5274287554,2025-04-25 09:18:23.572000+00:00,3,10,26,[],"['TFT14_Armorclad-1', 'TFT14_Cutter-1', 'TFT14_Divinicorp-1', 'TFT14_EdgeRunner-3', 'TFT14_Marksman-1', 'TFT14_Swift-1', 'TFT14_Techie-1', 'TFT14_ViegoUniqueTrait-1']","['TFT14_Kindred (2★)', 'TFT14_Jax (2★)', 'TFT14_Jhin (2★)', 'TFT14_Naafiri (2★)', 'TFT14_Varus (2★)', 'TFT14_Mordekaiser (2★)', 'TFT14_Vex (2★)', 'TFT14_Sejuani (2★)', 'TFT14_Zeri (2★)', 'TFT14_Viego (2★)']"
NA1_5273904961,2025-04-24 22:51:47.977000+00:00,6,7,12,[],"['TFT14_AnimaSquad-1', 'TFT14_Divinicorp-2', 'TFT14_Strong-2', 'TFT14_Vanguard-2']","['TFT14_Sylas (2★)', 'TFT14_Vayne (3★)', 'TFT14_Rhaast (3★)', 'TFT14_Senna (3★)', 'TFT14_Jarvan (2★)', 'TFT14_Zed (2★)', 'TFT14_Leona (1★)']"
NA1_5273882417,2025-04-24 22:15:27.425000+00:00,3,9,0,[],"['TFT14_Armorclad-1', 'TFT14_Divinicorp-1', 'TFT14_EdgeRunner-1', 'TFT14_Overlord-1', 'TFT14_Supercharge-1']","['TFT14_NidaleeCougar (3★)', 'TFT14_Shyvana (3★)', 'TFT14_Jhin (3★)', 'TFT14_Naafiri (3★)', 'TFT14_Sejuani (2★)', 'TFT14_Renekton (2★)']"
NA1_5273865464,2025-04-24 21:38:17.778000+00:00,2,9,0,[],"['TFT14_AnimaSquad-1', 'TFT14_BallisTek-1', 'TFT14_Bruiser-1', 'TFT14_Divinicorp-2', 'TFT14_Overlord-1', 'TFT14_Strong-2', 'TFT14_Vanguard-2']","['TFT14_Sylas (1★)', 'TFT14_Vayne (3★)', 'TFT14_Skarner (1★)', 'TFT14_Senna (3★)', 'TFT14_Jarvan (2★)', 'TFT14_Zed (2★)', 'TFT14_Leona (2★)', 'TFT14_Chogath (1★)', 'TFT14_Renekton (1★)']"
NA1_5273524032,2025-04-24 04:44:28.688000+00:00,4,9,3,[],"['TFT14_Armorclad-1', 'TFT14_EdgeRunner-3', 'TFT14_Marksman-1', 'TFT14_Swift-1', 'TFT14_Thirsty-1']","['TFT14_Kindred (1★)', 'TFT14_Jax (2★)', 'TFT14_Jhin (2★)', 'TFT14_Naafiri (2★)', 'TFT14_Varus (2★)', 'TFT14_Mordekaiser (2★)', 'TFT14_Sejuani (2★)', 'TFT14_Zeri (2★)', 'TFT14_Aurora (1★)']"
NA1_5273502088,2025-04-24 04:11:05.914000+00:00,7,7,7,[],"['TFT14_AnimaSquad-1', 'TFT14_Divinicorp-2', 'TFT14_Immortal-1', 'TFT14_Strong-2', 'TFT14_Vanguard-2']","['TFT14_Sylas (2★)', 'TFT14_Vayne (2★)', 'TFT14_Rhaast (2★)', 'TFT14_Senna (3★)', 'TFT14_Jarvan (2★)', 'TFT14_Annie (1★)', 'TFT14_Leona (2★)']"
NA1_5273479365,2025-04-24 03:43:57.868000+00:00,5,7,19,[],"['TFT14_BallisTek-1', 'TFT14_Bruiser-3', 'TFT14_Divinicorp-1', 'TFT14_Techie-1', 'TFT14_Virus-1']","['TFT14_Darius (2★)', 'TFT14_Mordekaiser (2★)', 'TFT14_Fiddlesticks (3★)', 'TFT14_Gragas (2★)', 'TFT14_Chogath (1★)', 'TFT14_Zac (1★)', 'TFT14_Urgot (1★)']"
NA1_5273453504,2025-04-24 03:19:20.276000+00:00,7,7,25,[],"['TFT14_Armorclad-1', 'TFT14_Bruiser-1', 'TFT14_Controller-1', 'TFT14_Cyberboss-2', 'TFT14_Divinicorp-1', 'TFT14_Techie-2']","['TFT14_Poppy (2★)', 'TFT14_Veigar (3★)', 'TFT14_Shyvana (3★)', 'TFT14_Mordekaiser (2★)', 'TFT14_Gragas (2★)', 'TFT14_Neeko (1★)', 'TFT14_Brand (1★)', 'TFT14_Ziggs (1★)']"
NA1_5273203031,2025-04-23 20:39:05.760000+00:00,3,9,11,[],"['TFT14_Controller-1', 'TFT14_Cutter-1', 'TFT14_Divinicorp-1', 'TFT14_Netgod-1', 'TFT14_StreetDemon-3', 'TFT14_Techie-1']","['TFT14_Zyra (2★)', 'TFT14_DrMundo (1★)', 'TFT14_Ekko (2★)', 'TFT14_Jinx (3★)', 'TFT14_Rengar (3★)', 'TFT14_Neeko (2★)', 'TFT14_Brand (2★)', 'TFT14_Vex (2★)', 'TFT14_Garen (1★)']"
NA1_5273187938,2025-04-23 20:07:13.551000+00:00,7,9,23,[],"['TFT14_Armorclad-1', 'TFT14_Bruiser-1', 'TFT14_Cutter-1', 'TFT14_Divinicorp-2', 'TFT14_EdgeRunner-2', 'TFT14_Netgod-1', 'TFT14_Virus-1']","['TFT14_Jax (1★)', 'TFT14_Jhin (2★)', 'TFT14_Varus (2★)', 'TFT14_Mordekaiser (1★)', 'TFT14_Gragas (2★)', 'TFT14_Vex (3★)', 'TFT14_Sejuani (2★)', 'TFT14_Zac (1★)', 'TFT14_Garen (1★)']"
NA1_5272917003,2025-04-23 05:19:32.510000+00:00,1,9,2,[],"['TFT14_Armorclad-1', 'TFT14_EdgeRunner-1', 'TFT14_HotRod-2', 'TFT14_Marksman-1', 'TFT14_Supercharge-2', 'TFT14_Thirsty-2']","['TFT14_NidaleeCougar (3★)', 'TFT14_Kindred (3★)', 'TFT14_Shyvana (3★)', 'TFT14_Jhin (3★)', 'TFT14_Naafiri (3★)', 'TFT14_Elise (2★)', 'TFT14_Sejuani (1★)', 'TFT14_Annie (2★)', 'TFT14_Aurora (2★)', 'TFT14_SummonLevel4 (4★)']"
NA1_5272784227,2025-04-23 02:27:50.511000+00:00,2,10,1,[],"['TFT14_Armorclad-1', 'TFT14_EdgeRunner-3', 'TFT14_Marksman-1', 'TFT14_Swift-1', 'TFT14_Techie-1', 'TFT14_Thirsty-1', 'TFT14_ViegoUniqueTrait-1']","['TFT14_Kindred (2★)', 'TFT14_Jax (1★)', 'TFT14_Jhin (2★)', 'TFT14_Naafiri (2★)', 'TFT14_Varus (2★)', 'TFT14_Mordekaiser (2★)', 'TFT14_Sejuani (2★)', 'TFT14_Zeri (2★)', 'TFT14_Aurora (2★)', 'TFT14_Viego (2★)', 'TFT14_Viego (2★)']"
NA1_5272609243,2025-04-22 22:00:51.830000+00:00,1,9,2,[],"['TFT14_Armorclad-1', 'TFT14_Bruiser-1', 'TFT14_Controller-1', 'TFT14_Cyberboss-3', 'TFT14_Techie-2', 'TFT14_ViegoUniqueTrait-1', 'TFT14_Virus-1']","['TFT14_Poppy (2★)', 'TFT14_Veigar (3★)', 'TFT14_Shyvana (3★)', 'TFT14_Mordekaiser (2★)', 'TFT14_Neeko (1★)', 'TFT14_Ziggs (2★)', 'TFT14_Zac (2★)', 'TFT14_Kobuko (2★)', 'TFT14_Viego (1★)', 'TFT14_Garen (1★)']"
